incident_datetime,incident_no,District_no,incident_type_code,incident_type
19/03/2020,770301,13,436.00,"Arcing, shorted electrical equipment"
19/03/2020,770303,9,352.10,Vehicle accident-with injuries
19/03/2020,770299,14,110.00,Building fire; insuff info to classify
19/03/2020,770305,14,352.00,Vehicle accident-no injuries
20/03/2020,770300,7,711.00,"Malicious, mischievous false alarm"
20/03/2020,770302,16,621.00,"Smoke scare, odour of smoke"
20/03/2020,770304,27,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2020,770307,27,709.00,False alarm or false call not classified
20/03/2020,770306,5,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2020,770308,14,623.00,Alarm sounded - no evidence of fire
20/03/2020,770309,5,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2020,770310,8,742.00,Smoke detector malfunction - local
20/03/2020,770311,17,732.00,Smoke detector malfunction - monitored by fire service
20/03/2020,770312,22,769.00,Unintentional alarm - not involving a malfunction not classified
20/03/2020,770315,18,352.00,Vehicle accident-no injuries
20/03/2020,770313,18,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2020,770317,23,151.00,Passenger vehicle fire including buses
20/03/2020,770314,13,709.00,False alarm or false call not classified
20/03/2020,770343,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/03/2020,770318,13,152.00,Road or transport vehicle fire
20/03/2020,770316,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/03/2020,770319,8,352.00,Vehicle accident-no injuries
20/03/2020,770320,13,152.00,Road or transport vehicle fire
20/03/2020,770321,14,352.00,Vehicle accident-no injuries
20/03/2020,770374,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/03/2020,770323,13,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2020,770322,7,765.00,Alarm activation due to workmen or occupier activities
20/03/2020,770324,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/03/2020,770325,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
20/03/2020,770326,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/03/2020,770334,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/03/2020,770327,9,732.00,Smoke detector malfunction - monitored by fire service
20/03/2020,770330,15,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
20/03/2020,770329,14,711.00,"Malicious, mischievous false alarm"
20/03/2020,770328,8,756.00,Cooking fumes - toast or foodstuffs etc
20/03/2020,770331,8,732.00,Smoke detector malfunction - monitored by fire service
20/03/2020,770333,22,521.00,Assist police or other governmental agency
20/03/2020,770345,8,111.00,Fire damaging structure and contents
20/03/2020,770332,15,741.00,Sprinkler malfunction - local
20/03/2020,770335,15,514.00,Unauthorised burning
20/03/2020,770336,13,431.00,"Excessive heat, overheat, scorch burns with no ignition"
20/03/2020,770401,,523.13,Mutual Aid Given - MFB
20/03/2020,770338,14,625.00,"Barbecue, hangi"
20/03/2020,770339,5,113.00,Fire damaging contents only
20/03/2020,770341,18,352.10,Vehicle accident-with injuries
20/03/2020,770337,14,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
20/03/2020,770340,22,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2020,770342,14,621.00,"Smoke scare, odour of smoke"
20/03/2020,770346,22,700.00,False alarm or false call; insuff info to classify
20/03/2020,770344,13,331.00,Lock-in
20/03/2020,770353,15,0.00,Type of incident undetermined
20/03/2020,770347,8,621.00,"Smoke scare, odour of smoke"
20/03/2020,770348,12,732.00,Smoke detector malfunction - monitored by fire service
20/03/2020,770349,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/03/2020,770350,24,412.00,"Odour or gas, gas leak, (domestic or LPG)"
20/03/2020,770351,8,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2020,770352,8,352.00,Vehicle accident-no injuries
20/03/2020,770359,7,352.10,Vehicle accident-with injuries
20/03/2020,770364,4,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
20/03/2020,770356,14,471.00,"Known biological hazard (eg medical waste, blood)"
20/03/2020,770354,9,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/03/2020,770357,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
20/03/2020,770361,10,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/03/2020,770355,15,331.00,Lock-in
20/03/2020,770372,6,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/03/2020,770358,20,173.20,Small grass fire (One hectare or less)
20/03/2020,770363,8,157.00,Off-road vehicles or mobile equipment fire
20/03/2020,770360,8,352.00,Vehicle accident-no injuries
20/03/2020,770365,12,624.00,Controlled burning
20/03/2020,770381,6,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/03/2020,770366,7,184.00,Dumpster or other outside trash receptacle fire
20/03/2020,770367,15,170.00,Vegetation or other outside fire (One hectare or less); insuff info to classify
20/03/2020,770362,9,921.00,Dispatched and cancelled en-route
20/03/2020,770369,24,331.00,Lock-in
20/03/2020,770368,14,514.00,Unauthorised burning
20/03/2020,770378,8,441.00,Chemical Hazard (no spill or leak)
20/03/2020,770371,8,151.00,Passenger vehicle fire including buses
20/03/2020,770375,15,163.00,Grass fire (more than one hectare)
20/03/2020,770370,24,120.00,Fire in building confined within non-combustible container with no other flame damage; insuff info to classify
20/03/2020,770380,18,352.10,Vehicle accident-with injuries
20/03/2020,770373,9,189.00,Outside refuse fire not classified
20/03/2020,770376,13,352.00,Vehicle accident-no injuries
20/03/2020,770455,22,309.00,Other Rescue Calls
20/03/2020,770377,8,352.00,Vehicle accident-no injuries
20/03/2020,770384,20,179.00,Vegetation or other outside fire (One hectare or less) not classified
20/03/2020,770379,15,189.00,Outside refuse fire not classified
20/03/2020,770382,22,331.00,Lock-in
20/03/2020,770383,13,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
20/03/2020,770385,12,135.00,Fence fire
20/03/2020,770386,15,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2020,770394,14,151.00,Passenger vehicle fire including buses
20/03/2020,770389,10,766.00,"Alarm activation due to poor building maintenance such as dust, cobwebs etc"
20/03/2020,770391,13,352.00,Vehicle accident-no injuries
20/03/2020,770387,24,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
20/03/2020,770396,8,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2020,770392,14,111.00,Fire damaging structure and contents
20/03/2020,770388,15,609.00,Good intent call not classified
20/03/2020,770390,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/03/2020,770397,13,141.00,"Outside storage fire, not rubbish"
20/03/2020,770393,23,621.00,"Smoke scare, odour of smoke"
20/03/2020,770395,8,609.00,Good intent call not classified
20/03/2020,770399,8,732.00,Smoke detector malfunction - monitored by fire service
20/03/2020,770398,2,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2020,770400,22,352.00,Vehicle accident-no injuries
20/03/2020,770402,14,624.00,Controlled burning
20/03/2020,770403,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/03/2020,770406,8,711.00,"Malicious, mischievous false alarm"
20/03/2020,770409,8,352.00,Vehicle accident-no injuries
20/03/2020,770404,20,412.00,"Odour or gas, gas leak, (domestic or LPG)"
20/03/2020,770408,14,176.30,"Cultivated trees or nursery stock fire, including hedges (one hectare or less)"
20/03/2020,770405,24,184.00,Dumpster or other outside trash receptacle fire
20/03/2020,770407,14,921.00,Dispatched and cancelled en-route
20/03/2020,770412,8,623.00,Alarm sounded - no evidence of fire
20/03/2020,770411,14,521.00,Assist police or other governmental agency
20/03/2020,770413,8,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2020,770410,14,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2020,770414,10,623.00,Alarm sounded - no evidence of fire
20/03/2020,770417,7,751.00,Smoke detector operated-no fire-smoke from other location
20/03/2020,770415,14,773.00,Fire indicator panel not activated - ASE or PPU activated
20/03/2020,770416,8,732.00,Smoke detector malfunction - monitored by fire service
20/03/2020,770426,11,621.00,"Smoke scare, odour of smoke"
20/03/2020,770419,8,711.00,"Malicious, mischievous false alarm"
20/03/2020,770420,8,768.00,"Alarm activation due to steam, sauna, steam room"
20/03/2020,770418,8,711.00,"Malicious, mischievous false alarm"
20/03/2020,770421,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/03/2020,770422,8,112.00,Fire damaging structure only
20/03/2020,770423,18,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
20/03/2020,770424,8,514.00,Unauthorised burning
20/03/2020,770429,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/03/2020,770432,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/03/2020,770425,15,0.00,Type of incident undetermined
20/03/2020,770427,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/03/2020,770434,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/03/2020,770428,7,621.00,"Smoke scare, odour of smoke"
20/03/2020,770430,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/03/2020,770435,18,156.00,"Camper, caravan or rec. vehicle fire (not on blocks or used as a building)"
20/03/2020,770439,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/03/2020,770431,8,184.00,Dumpster or other outside trash receptacle fire
21/03/2020,770438,8,151.00,Passenger vehicle fire including buses
21/03/2020,770433,27,732.00,Smoke detector malfunction - monitored by fire service
21/03/2020,770436,14,352.00,Vehicle accident-no injuries
21/03/2020,770440,2,352.00,Vehicle accident-no injuries
21/03/2020,770444,14,111.00,Fire damaging structure and contents
21/03/2020,770437,14,624.00,Controlled burning
21/03/2020,770441,7,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2020,770454,16,352.10,Vehicle accident-with injuries
21/03/2020,770442,7,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2020,770445,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/03/2020,770443,27,352.00,Vehicle accident-no injuries
21/03/2020,770447,14,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
21/03/2020,770448,8,751.00,Smoke detector operated-no fire-smoke from other location
21/03/2020,770446,4,921.00,Dispatched and cancelled en-route
21/03/2020,770449,2,184.00,Dumpster or other outside trash receptacle fire
21/03/2020,770450,2,762.00,Accidental operation of alarm
21/03/2020,770452,14,135.00,Fence fire
21/03/2020,770453,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2020,770451,8,751.00,Smoke detector operated-no fire-smoke from other location
21/03/2020,770456,14,768.00,"Alarm activation due to steam, sauna, steam room"
21/03/2020,770457,7,756.00,Cooking fumes - toast or foodstuffs etc
21/03/2020,770458,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/03/2020,770460,13,352.00,Vehicle accident-no injuries
21/03/2020,770459,14,352.00,Vehicle accident-no injuries
21/03/2020,770461,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/03/2020,770463,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/03/2020,770462,8,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
21/03/2020,770465,7,751.00,Smoke detector operated-no fire-smoke from other location
21/03/2020,770464,13,151.00,Passenger vehicle fire including buses
21/03/2020,770512,20,162.00,Scrub or bush and grass mixture fire (more than one hectare)
21/03/2020,770467,13,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2020,770466,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/03/2020,770468,8,352.00,Vehicle accident-no injuries
21/03/2020,770471,20,173.20,Small grass fire (One hectare or less)
21/03/2020,770469,15,331.00,Lock-in
21/03/2020,770470,5,352.00,Vehicle accident-no injuries
21/03/2020,770476,13,111.00,Fire damaging structure and contents
21/03/2020,770473,13,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2020,770475,8,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2020,770481,12,624.00,Controlled burning
21/03/2020,770472,22,609.00,Good intent call not classified
21/03/2020,770474,8,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2020,770480,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/03/2020,770478,15,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/03/2020,770479,15,352.00,Vehicle accident-no injuries
21/03/2020,770477,8,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2020,770497,13,521.00,Assist police or other governmental agency
21/03/2020,770484,6,700.00,False alarm or false call; insuff info to classify
21/03/2020,770482,6,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/03/2020,770483,8,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
21/03/2020,770486,15,921.00,Dispatched and cancelled en-route
21/03/2020,770488,6,121.00,"Foodstuffs burnt, confined to cooking equipment"
21/03/2020,770492,12,352.00,Vehicle accident-no injuries
21/03/2020,770485,22,352.00,Vehicle accident-no injuries
21/03/2020,770487,7,709.00,False alarm or false call not classified
21/03/2020,770490,14,352.00,Vehicle accident-no injuries
21/03/2020,770489,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/03/2020,770494,22,143.20,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
21/03/2020,770498,13,509.00,Other service call not classified (Public Service)
21/03/2020,770493,14,732.00,Smoke detector malfunction - monitored by fire service
21/03/2020,770496,23,514.00,Unauthorised burning
21/03/2020,770531,12,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2020,770501,2,151.00,Passenger vehicle fire including buses
21/03/2020,770491,13,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2020,1080118,23,514.00,Unauthorised burning
21/03/2020,770495,4,514.00,Unauthorised burning
21/03/2020,770503,7,352.00,Vehicle accident-no injuries
21/03/2020,770500,14,352.10,Vehicle accident-with injuries
21/03/2020,770505,14,509.00,Other service call not classified (Public Service)
21/03/2020,770499,15,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2020,770504,2,514.00,Unauthorised burning
21/03/2020,770502,8,184.00,Dumpster or other outside trash receptacle fire
21/03/2020,770506,6,765.00,Alarm activation due to workmen or occupier activities
21/03/2020,770510,14,151.00,Passenger vehicle fire including buses
21/03/2020,770508,10,625.00,"Barbecue, hangi"
21/03/2020,770507,15,609.00,Good intent call not classified
21/03/2020,770509,2,514.00,Unauthorised burning
21/03/2020,770511,14,0.00,Type of incident undetermined
21/03/2020,770520,2,301.30,Animal Rescue
21/03/2020,770517,14,352.00,Vehicle accident-no injuries
21/03/2020,770518,22,709.00,False alarm or false call not classified
21/03/2020,770516,14,141.00,"Outside storage fire, not rubbish"
21/03/2020,770515,14,621.00,"Smoke scare, odour of smoke"
21/03/2020,770513,15,621.00,"Smoke scare, odour of smoke"
21/03/2020,770514,7,624.00,Controlled burning
21/03/2020,770536,16,111.00,Fire damaging structure and contents
21/03/2020,770519,14,621.00,"Smoke scare, odour of smoke"
21/03/2020,770523,14,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2020,770521,15,621.00,"Smoke scare, odour of smoke"
21/03/2020,770522,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/03/2020,770524,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/03/2020,770525,14,756.00,Cooking fumes - toast or foodstuffs etc
21/03/2020,770526,13,514.00,Unauthorised burning
21/03/2020,770527,23,621.00,"Smoke scare, odour of smoke"
21/03/2020,770528,14,621.00,"Smoke scare, odour of smoke"
21/03/2020,770530,14,765.00,Alarm activation due to workmen or occupier activities
21/03/2020,770529,2,611.00,Wrong location
21/03/2020,770535,8,521.00,Assist police or other governmental agency
21/03/2020,770538,17,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2020,770552,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2020,770534,8,624.00,Controlled burning
21/03/2020,770553,5,301.30,Animal Rescue
21/03/2020,770539,11,624.00,Controlled burning
21/03/2020,770541,15,621.00,"Smoke scare, odour of smoke"
21/03/2020,770537,7,625.00,"Barbecue, hangi"
21/03/2020,770542,13,624.00,Controlled burning
21/03/2020,770545,16,112.00,Fire damaging structure only
21/03/2020,770540,14,761.00,"Unintentional alarm - not a malfunction, included are turnout pagers"
21/03/2020,770544,11,624.00,Controlled burning
21/03/2020,770543,15,514.00,Unauthorised burning
21/03/2020,770550,27,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/03/2020,770547,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2020,770546,8,624.00,Controlled burning
21/03/2020,1080115,8,901.00,"Cover assignment, standby at fire station"
21/03/2020,770554,8,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2020,770548,14,624.00,Controlled burning
21/03/2020,770551,13,624.00,Controlled burning
21/03/2020,770549,2,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2020,770556,8,514.00,Unauthorised burning
21/03/2020,770559,8,151.00,Passenger vehicle fire including buses
21/03/2020,770558,8,624.00,Controlled burning
21/03/2020,770555,14,709.00,False alarm or false call not classified
21/03/2020,770562,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/03/2020,770557,7,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/03/2020,770560,14,509.00,Other service call not classified (Public Service)
21/03/2020,770563,8,151.00,Passenger vehicle fire including buses
21/03/2020,770561,22,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2020,770564,8,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
21/03/2020,770566,14,624.00,Controlled burning
21/03/2020,770565,14,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2020,770569,8,151.00,Passenger vehicle fire including buses
21/03/2020,770567,2,184.00,Dumpster or other outside trash receptacle fire
21/03/2020,770573,14,111.00,Fire damaging structure and contents
22/03/2020,770568,2,522.00,Police matter
22/03/2020,770570,7,351.00,Extrications of victim(s) from mobile property
22/03/2020,770571,8,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2020,770603,8,111.00,Fire damaging structure and contents
22/03/2020,770572,8,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2020,770574,22,139.00,Special structure or outside equipment fire not classified
22/03/2020,770575,15,180.00,Outside refuse fire; insuff info to classify
22/03/2020,770578,8,731.00,Sprinkler malfunction - monitored by fire service
22/03/2020,770576,7,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
22/03/2020,770580,7,352.10,Vehicle accident-with injuries
22/03/2020,770577,13,514.00,Unauthorised burning
22/03/2020,770607,22,112.00,Fire damaging structure only
22/03/2020,770579,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
22/03/2020,770582,13,352.00,Vehicle accident-no injuries
22/03/2020,770581,27,758.00,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
22/03/2020,770585,13,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
22/03/2020,770584,2,412.00,"Odour or gas, gas leak, (domestic or LPG)"
22/03/2020,770587,22,181.00,"Abandoned outside rubbish, refuse or waste fire"
22/03/2020,770583,7,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
22/03/2020,770586,13,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2020,770588,12,921.00,Dispatched and cancelled en-route
22/03/2020,770589,6,762.00,Accidental operation of alarm
22/03/2020,770590,8,731.00,Sprinkler malfunction - monitored by fire service
22/03/2020,770591,14,621.00,"Smoke scare, odour of smoke"
22/03/2020,770592,13,700.00,False alarm or false call; insuff info to classify
22/03/2020,770593,8,624.00,Controlled burning
22/03/2020,770596,27,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2020,770594,8,180.00,Outside refuse fire; insuff info to classify
22/03/2020,770595,8,352.00,Vehicle accident-no injuries
22/03/2020,770598,4,352.10,Vehicle accident-with injuries
22/03/2020,770602,8,352.10,Vehicle accident-with injuries
22/03/2020,770597,14,756.00,Cooking fumes - toast or foodstuffs etc
22/03/2020,770605,9,409.00,Hazardous condition not classified
22/03/2020,770601,7,352.10,Vehicle accident-with injuries
22/03/2020,770600,14,624.00,Controlled burning
22/03/2020,770599,15,742.00,Smoke detector malfunction - local
22/03/2020,770604,13,111.00,Fire damaging structure and contents
22/03/2020,770609,24,152.00,Road or transport vehicle fire
22/03/2020,770613,12,163.00,Grass fire (more than one hectare)
22/03/2020,770608,12,151.00,Passenger vehicle fire including buses
22/03/2020,770606,8,331.00,Lock-in
22/03/2020,770614,8,352.10,Vehicle accident-with injuries
22/03/2020,770612,8,756.00,Cooking fumes - toast or foodstuffs etc
22/03/2020,770610,8,173.20,Small grass fire (One hectare or less)
22/03/2020,770618,10,352.10,Vehicle accident-with injuries
22/03/2020,770611,14,413.00,Oil or other combustible liquid spill
22/03/2020,770617,9,352.10,Vehicle accident-with injuries
22/03/2020,770629,23,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2020,770620,9,624.00,Controlled burning
22/03/2020,770632,8,111.00,Fire damaging structure and contents
22/03/2020,770616,8,331.00,Lock-in
22/03/2020,770615,14,331.00,Lock-in
22/03/2020,770630,13,352.10,Vehicle accident-with injuries
22/03/2020,770619,22,181.00,"Abandoned outside rubbish, refuse or waste fire"
22/03/2020,770621,15,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2020,770624,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
22/03/2020,770625,7,623.00,Alarm sounded - no evidence of fire
22/03/2020,770626,8,352.00,Vehicle accident-no injuries
22/03/2020,770622,13,621.00,"Smoke scare, odour of smoke"
22/03/2020,770623,14,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2020,770627,9,900.00,Other condition
22/03/2020,770628,12,412.00,"Odour or gas, gas leak, (domestic or LPG)"
22/03/2020,770631,2,514.00,Unauthorised burning
22/03/2020,770634,13,624.00,Controlled burning
22/03/2020,770640,22,624.00,Controlled burning
22/03/2020,770635,14,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2020,770639,20,111.00,Fire damaging structure and contents
22/03/2020,770633,8,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2020,770636,8,514.00,Unauthorised burning
22/03/2020,770645,18,181.00,"Abandoned outside rubbish, refuse or waste fire"
22/03/2020,770647,12,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
22/03/2020,770637,15,756.00,Cooking fumes - toast or foodstuffs etc
22/03/2020,770638,9,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2020,1080112,8,0.00,Type of incident undetermined
22/03/2020,770643,8,352.10,Vehicle accident-with injuries
22/03/2020,770641,,609.00,Good intent call not classified
22/03/2020,770642,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
22/03/2020,770673,5,189.00,Outside refuse fire not classified
22/03/2020,770649,7,111.00,Fire damaging structure and contents
22/03/2020,770651,18,111.00,Fire damaging structure and contents
22/03/2020,770650,7,709.00,False alarm or false call not classified
22/03/2020,770644,13,331.00,Lock-in
22/03/2020,770646,9,181.00,"Abandoned outside rubbish, refuse or waste fire"
22/03/2020,770648,7,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2020,770671,24,412.00,"Odour or gas, gas leak, (domestic or LPG)"
22/03/2020,770652,7,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2020,770654,,762.00,Accidental operation of alarm
22/03/2020,770653,15,711.00,"Malicious, mischievous false alarm"
22/03/2020,770656,14,609.00,Good intent call not classified
22/03/2020,770655,22,751.00,Smoke detector operated-no fire-smoke from other location
22/03/2020,770662,27,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
22/03/2020,770658,8,113.00,Fire damaging contents only
22/03/2020,770659,4,189.00,Outside refuse fire not classified
22/03/2020,770661,24,621.00,"Smoke scare, odour of smoke"
22/03/2020,770660,8,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2020,770665,5,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2020,770664,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
22/03/2020,770663,13,623.00,Alarm sounded - no evidence of fire
22/03/2020,770669,8,352.10,Vehicle accident-with injuries
22/03/2020,770667,8,509.00,Other service call not classified (Public Service)
22/03/2020,770666,8,352.00,Vehicle accident-no injuries
22/03/2020,770668,5,756.00,Cooking fumes - toast or foodstuffs etc
22/03/2020,770670,6,767.00,"Alarm activation due to aerosol, hair spray or insecticides"
22/03/2020,770747,8,141.00,"Outside storage fire, not rubbish"
22/03/2020,770677,5,151.00,Passenger vehicle fire including buses
22/03/2020,770672,12,514.00,Unauthorised burning
22/03/2020,770683,11,609.00,Good intent call not classified
22/03/2020,770674,2,181.00,"Abandoned outside rubbish, refuse or waste fire"
22/03/2020,770675,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
22/03/2020,770676,8,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2020,770754,6,412.00,"Odour or gas, gas leak, (domestic or LPG)"
22/03/2020,770678,2,732.00,Smoke detector malfunction - monitored by fire service
22/03/2020,770679,23,600.00,Good intent call; insuff info to classify
22/03/2020,770689,23,113.00,Fire damaging contents only
22/03/2020,770685,13,352.00,Vehicle accident-no injuries
22/03/2020,770681,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
22/03/2020,770682,,152.00,Road or transport vehicle fire
22/03/2020,770680,23,113.00,Fire damaging contents only
22/03/2020,770684,14,700.00,False alarm or false call; insuff info to classify
22/03/2020,770688,22,751.00,Smoke detector operated-no fire-smoke from other location
22/03/2020,770686,2,412.00,"Odour or gas, gas leak, (domestic or LPG)"
22/03/2020,770687,27,320.00,EMS; insuff info to classify
23/03/2020,770691,14,151.00,Passenger vehicle fire including buses
23/03/2020,770690,2,184.00,Dumpster or other outside trash receptacle fire
23/03/2020,770697,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
23/03/2020,770692,7,111.00,Fire damaging structure and contents
23/03/2020,770693,14,189.00,Outside refuse fire not classified
23/03/2020,770698,8,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770696,14,621.00,"Smoke scare, odour of smoke"
23/03/2020,770695,13,711.00,"Malicious, mischievous false alarm"
23/03/2020,770694,8,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770699,24,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
23/03/2020,770700,14,111.00,Fire damaging structure and contents
23/03/2020,770702,8,111.00,Fire damaging structure and contents
23/03/2020,770701,14,135.00,Fence fire
23/03/2020,770703,16,521.00,Assist police or other governmental agency
23/03/2020,770704,22,184.00,Dumpster or other outside trash receptacle fire
23/03/2020,770708,12,352.10,Vehicle accident-with injuries
23/03/2020,770711,9,172.30,Scrub or bush and grass mixture fire (one hectare or less)
23/03/2020,770710,8,352.00,Vehicle accident-no injuries
23/03/2020,770707,14,742.00,Smoke detector malfunction - local
23/03/2020,770705,8,768.00,"Alarm activation due to steam, sauna, steam room"
23/03/2020,770714,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
23/03/2020,770709,2,732.00,Smoke detector malfunction - monitored by fire service
23/03/2020,770706,8,751.00,Smoke detector operated-no fire-smoke from other location
23/03/2020,770721,14,111.00,Fire damaging structure and contents
23/03/2020,770712,14,352.10,Vehicle accident-with injuries
23/03/2020,770735,8,352.00,Vehicle accident-no injuries
23/03/2020,770713,13,621.00,"Smoke scare, odour of smoke"
23/03/2020,770717,14,609.00,Good intent call not classified
23/03/2020,770724,7,732.00,Smoke detector malfunction - monitored by fire service
23/03/2020,770720,14,352.10,Vehicle accident-with injuries
23/03/2020,770715,4,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770719,12,621.00,"Smoke scare, odour of smoke"
23/03/2020,770716,13,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770722,13,100.00,Fire or Explosion; insuff info to classify
