incident_datetime,incident_no,District_no,incident_type_code,incident_type
19/06/2022,847207,8,352.1,Vehicle accident-with injuries
19/06/2022,847213,13,412,"Odour or gas, gas leak, (domestic or LPG)"
19/06/2022,847210,8,624,Controlled burning
19/06/2022,847212,8,352.1,Vehicle accident-with injuries
19/06/2022,847227,13,111,Fire damaging structure and contents
19/06/2022,847209,8,523.53,Mutual Aid Given - FRV
19/06/2022,847211,14,523.53,Mutual Aid Given - FRV
19/06/2022,847216,8,624,Controlled burning
19/06/2022,847214,14,523.53,Mutual Aid Given - FRV
19/06/2022,847215,15,624,Controlled burning
19/06/2022,847217,8,111,Fire damaging structure and contents
19/06/2022,847218,12,412,"Odour or gas, gas leak, (domestic or LPG)"
19/06/2022,847224,8,239,Overpressure rupture of pressure vessel; not classified
19/06/2022,847219,2,711,"Malicious, mischievous false alarm"
19/06/2022,847220,7,523.53,Mutual Aid Given - FRV
19/06/2022,847226,27,436,"Arcing, shorted electrical equipment"
19/06/2022,847231,8,352.1,Vehicle accident-with injuries
19/06/2022,847223,11,122,Chimney or flue fire - confined
19/06/2022,847221,7,756,Cooking fumes - toast or foodstuffs etc
19/06/2022,847248,9,352.1,Vehicle accident-with injuries
19/06/2022,847222,11,138.3,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
19/06/2022,847232,8,523.53,Mutual Aid Given - FRV
19/06/2022,847225,8,523.53,Mutual Aid Given - FRV
19/06/2022,847228,7,523.53,Mutual Aid Given - FRV
19/06/2022,847229,8,523.53,Mutual Aid Given - FRV
19/06/2022,847230,7,352,Vehicle accident-no injuries
19/06/2022,847233,24,523.53,Mutual Aid Given - FRV
19/06/2022,847234,27,523.53,Mutual Aid Given - FRV
19/06/2022,847237,10,151,Passenger vehicle fire including buses
19/06/2022,847236,10,436,"Arcing, shorted electrical equipment"
19/06/2022,847235,24,735,Smoke detector malfunction - privately monitored
19/06/2022,847238,7,523.53,Mutual Aid Given - FRV
19/06/2022,847245,7,523.53,Mutual Aid Given - FRV
19/06/2022,847241,6,624,Controlled burning
19/06/2022,847244,8,523.53,Mutual Aid Given - FRV
19/06/2022,847240,8,523.53,Mutual Aid Given - FRV
19/06/2022,847239,18,523.53,Mutual Aid Given - FRV
19/06/2022,847243,13,122,Chimney or flue fire - confined
19/06/2022,847242,13,523.53,Mutual Aid Given - FRV
19/06/2022,847246,14,523.53,Mutual Aid Given - FRV
19/06/2022,847289,,523.53,Mutual Aid Given - FRV
19/06/2022,847247,8,523.53,Mutual Aid Given - FRV
19/06/2022,847249,16,129,Fire in building confined within non-combustible container with no other flame damage not classified
19/06/2022,847250,8,523.53,Mutual Aid Given - FRV
19/06/2022,847252,8,765,Alarm activation due to workmen or occupier activities
19/06/2022,847253,14,523.53,Mutual Aid Given - FRV
19/06/2022,847254,7,523.53,Mutual Aid Given - FRV
20/06/2022,847256,14,768,"Alarm activation due to steam, sauna, steam room"
20/06/2022,847257,9,352,Vehicle accident-no injuries
20/06/2022,847255,7,523.53,Mutual Aid Given - FRV
20/06/2022,847259,7,523.53,Mutual Aid Given - FRV
20/06/2022,847258,24,738,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
20/06/2022,847260,8,523.53,Mutual Aid Given - FRV
20/06/2022,847262,27,523.53,Mutual Aid Given - FRV
20/06/2022,847264,7,523.53,Mutual Aid Given - FRV
20/06/2022,847266,10,732,Smoke detector malfunction - monitored by fire service
20/06/2022,847268,14,352.1,Vehicle accident-with injuries
20/06/2022,847265,8,352,Vehicle accident-no injuries
20/06/2022,847267,8,412,"Odour or gas, gas leak, (domestic or LPG)"
20/06/2022,847300,,523.53,Mutual Aid Given - FRV
20/06/2022,847272,2,151,Passenger vehicle fire including buses
20/06/2022,847271,8,523.53,Mutual Aid Given - FRV
20/06/2022,847273,11,352.1,Vehicle accident-with injuries
20/06/2022,847276,15,352,Vehicle accident-no injuries
20/06/2022,847277,8,621,"Smoke scare, odour of smoke"
20/06/2022,847275,27,765,Alarm activation due to workmen or occupier activities
20/06/2022,847282,,523.53,Mutual Aid Given - FRV
20/06/2022,847286,14,523.53,Mutual Aid Given - FRV
20/06/2022,847281,8,523.53,Mutual Aid Given - FRV
20/06/2022,847279,24,622,"Steam vapour, fog or dust thought to be smoke"
20/06/2022,847280,8,514,Unauthorised burning
20/06/2022,847278,20,313.3,Medical assistance
20/06/2022,847283,8,768,"Alarm activation due to steam, sauna, steam room"
20/06/2022,847285,9,352,Vehicle accident-no injuries
20/06/2022,847296,14,111,Fire damaging structure and contents
20/06/2022,847287,8,352,Vehicle accident-no injuries
20/06/2022,847288,10,151,Passenger vehicle fire including buses
20/06/2022,847290,8,731,Sprinkler malfunction - monitored by fire service
20/06/2022,847294,2,111,Fire damaging structure and contents
20/06/2022,847292,8,471,"Known biological hazard (eg medical waste, blood)"
20/06/2022,847291,9,412,"Odour or gas, gas leak, (domestic or LPG)"
20/06/2022,847295,8,523.53,Mutual Aid Given - FRV
20/06/2022,847293,8,184,Dumpster or other outside trash receptacle fire
20/06/2022,847303,7,523.53,Mutual Aid Given - FRV
20/06/2022,847301,8,731,Sprinkler malfunction - monitored by fire service
20/06/2022,847299,14,624,Controlled burning
20/06/2022,847298,22,122,Chimney or flue fire - confined
20/06/2022,847302,14,765,Alarm activation due to workmen or occupier activities
20/06/2022,847304,8,523.53,Mutual Aid Given - FRV
20/06/2022,847305,2,523.53,Mutual Aid Given - FRV
20/06/2022,847308,2,151,Passenger vehicle fire including buses
20/06/2022,847306,8,523.53,Mutual Aid Given - FRV
20/06/2022,847319,13,111,Fire damaging structure and contents
20/06/2022,847307,7,738,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
20/06/2022,847313,5,129,Fire in building confined within non-combustible container with no other flame damage not classified
20/06/2022,847315,8,352.1,Vehicle accident-with injuries
20/06/2022,847309,14,523.53,Mutual Aid Given - FRV
20/06/2022,847310,11,301.3,Animal Rescue
20/06/2022,847312,13,523.53,Mutual Aid Given - FRV
20/06/2022,847314,12,621,"Smoke scare, odour of smoke"
20/06/2022,847311,8,735,Smoke detector malfunction - privately monitored
20/06/2022,847318,14,523.53,Mutual Aid Given - FRV
20/06/2022,847317,14,331,Lock-in
20/06/2022,847316,13,751,Smoke detector operated-no fire-smoke from other location
20/06/2022,847321,14,321,"EMS call, excluding vehicle accident with injury"
20/06/2022,847322,8,129,Fire in building confined within non-combustible container with no other flame damage not classified
20/06/2022,847370,8,111,Fire damaging structure and contents
20/06/2022,847320,7,523.53,Mutual Aid Given - FRV
20/06/2022,847325,7,523.53,Mutual Aid Given - FRV
20/06/2022,847324,18,624,Controlled burning
20/06/2022,847323,13,332.3,Lock-out
20/06/2022,847330,27,352,Vehicle accident-no injuries
20/06/2022,847329,8,352.1,Vehicle accident-with injuries
20/06/2022,847331,27,523.53,Mutual Aid Given - FRV
20/06/2022,847326,18,523.53,Mutual Aid Given - FRV
20/06/2022,847328,27,523.53,Mutual Aid Given - FRV
20/06/2022,847327,22,523.53,Mutual Aid Given - FRV
20/06/2022,847333,2,756,Cooking fumes - toast or foodstuffs etc
20/06/2022,847332,22,765,Alarm activation due to workmen or occupier activities
20/06/2022,847337,8,732,Smoke detector malfunction - monitored by fire service
20/06/2022,847342,17,151,Passenger vehicle fire including buses
20/06/2022,847335,15,711,"Malicious, mischievous false alarm"
20/06/2022,847336,14,523.53,Mutual Aid Given - FRV
20/06/2022,847334,27,523.53,Mutual Aid Given - FRV
20/06/2022,847338,2,151,Passenger vehicle fire including buses
20/06/2022,847339,15,521,Assist police or other governmental agency
20/06/2022,847340,4,523.53,Mutual Aid Given - FRV
20/06/2022,847341,22,152,Road or transport vehicle fire
21/06/2022,847345,14,921,Dispatched and cancelled en-route
21/06/2022,847344,8,623,Alarm sounded - no evidence of fire
21/06/2022,847347,15,352.1,Vehicle accident-with injuries
21/06/2022,847346,9,509,Other service call not classified (Public Service)
21/06/2022,847348,15,412,"Odour or gas, gas leak, (domestic or LPG)"
21/06/2022,847349,7,732,Smoke detector malfunction - monitored by fire service
21/06/2022,847350,15,746,False alarm generated from private security firm - commercial premises
21/06/2022,847352,8,111,Fire damaging structure and contents
21/06/2022,847351,14,523.53,Mutual Aid Given - FRV
21/06/2022,847358,27,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/06/2022,847353,13,765,Alarm activation due to workmen or occupier activities
21/06/2022,847389,22,111,Fire damaging structure and contents
21/06/2022,847355,14,523.53,Mutual Aid Given - FRV
21/06/2022,847359,13,184,Dumpster or other outside trash receptacle fire
21/06/2022,847357,5,331,Lock-in
21/06/2022,847360,15,301.3,Animal Rescue
21/06/2022,847361,14,523.53,Mutual Aid Given - FRV
21/06/2022,847362,8,321,"EMS call, excluding vehicle accident with injury"
21/06/2022,847367,14,301.3,Animal Rescue
21/06/2022,847365,2,352,Vehicle accident-no injuries
21/06/2022,847366,8,129,Fire in building confined within non-combustible container with no other flame damage not classified
21/06/2022,847369,13,352,Vehicle accident-no injuries
21/06/2022,847364,2,529,"Assist other agencies, not classified"
21/06/2022,847379,8,523.53,Mutual Aid Given - FRV
21/06/2022,847371,7,523.53,Mutual Aid Given - FRV
21/06/2022,847375,17,352.1,Vehicle accident-with injuries
21/06/2022,847368,5,624,Controlled burning
21/06/2022,847373,13,509,Other service call not classified (Public Service)
21/06/2022,847372,14,523.53,Mutual Aid Given - FRV
21/06/2022,847374,14,523.53,Mutual Aid Given - FRV
21/06/2022,847376,14,523.53,Mutual Aid Given - FRV
21/06/2022,847377,14,523.53,Mutual Aid Given - FRV
21/06/2022,847381,10,352.1,Vehicle accident-with injuries
21/06/2022,847378,16,921,Dispatched and cancelled en-route
21/06/2022,847385,20,151,Passenger vehicle fire including buses
21/06/2022,847380,27,523.53,Mutual Aid Given - FRV
21/06/2022,847382,13,769,Unintentional alarm - not involving a malfunction not classified
21/06/2022,847383,14,331,Lock-in
21/06/2022,847386,8,352,Vehicle accident-no injuries
21/06/2022,847387,22,523.53,Mutual Aid Given - FRV
21/06/2022,847388,23,621,"Smoke scare, odour of smoke"
21/06/2022,847400,15,352.1,Vehicle accident-with injuries
21/06/2022,847392,14,523.53,Mutual Aid Given - FRV
21/06/2022,847391,14,624,Controlled burning
21/06/2022,847390,11,701,Manual control point or break glass alarm activated
21/06/2022,847393,16,352,Vehicle accident-no injuries
21/06/2022,847394,5,701,Manual control point or break glass alarm activated
21/06/2022,847395,22,523.53,Mutual Aid Given - FRV
21/06/2022,847396,20,352.1,Vehicle accident-with injuries
21/06/2022,847397,14,523.53,Mutual Aid Given - FRV
21/06/2022,847398,5,523.53,Mutual Aid Given - FRV
21/06/2022,847408,13,352.1,Vehicle accident-with injuries
21/06/2022,847399,6,521,Assist police or other governmental agency
21/06/2022,847404,18,352.1,Vehicle accident-with injuries
21/06/2022,847402,17,110,Building fire; insuff info to classify
21/06/2022,847401,22,523.53,Mutual Aid Given - FRV
21/06/2022,847403,8,523.53,Mutual Aid Given - FRV
21/06/2022,847405,9,624,Controlled burning
21/06/2022,847406,7,523.53,Mutual Aid Given - FRV
21/06/2022,847407,7,172.3,Scrub or bush and grass mixture fire (one hectare or less)
21/06/2022,847409,8,624,Controlled burning
21/06/2022,847410,8,352.1,Vehicle accident-with injuries
21/06/2022,847411,23,523.53,Mutual Aid Given - FRV
21/06/2022,847412,6,766,"Alarm activation due to poor building maintenance such as dust, cobwebs etc"
22/06/2022,847415,8,111,Fire damaging structure and contents
22/06/2022,847413,8,331,Lock-in
22/06/2022,847414,14,523.53,Mutual Aid Given - FRV
22/06/2022,847416,8,523.53,Mutual Aid Given - FRV
22/06/2022,847418,7,751,Smoke detector operated-no fire-smoke from other location
22/06/2022,847417,24,623,Alarm sounded - no evidence of fire
22/06/2022,847420,13,758,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
22/06/2022,847421,8,765,Alarm activation due to workmen or occupier activities
22/06/2022,847422,8,352,Vehicle accident-no injuries
22/06/2022,847423,8,523.53,Mutual Aid Given - FRV
22/06/2022,847427,12,733,Heat detector malfunction - monitored by fire service
22/06/2022,847434,9,532,Flood
22/06/2022,847425,27,523.53,Mutual Aid Given - FRV
22/06/2022,847428,15,700,False alarm or false call; insuff info to classify
22/06/2022,847429,8,523.53,Mutual Aid Given - FRV
22/06/2022,847438,27,523.53,Mutual Aid Given - FRV
22/06/2022,847433,2,352.1,Vehicle accident-with injuries
22/06/2022,847432,13,756,Cooking fumes - toast or foodstuffs etc
22/06/2022,847430,6,732,Smoke detector malfunction - monitored by fire service
22/06/2022,847431,23,756,Cooking fumes - toast or foodstuffs etc
22/06/2022,847435,13,412,"Odour or gas, gas leak, (domestic or LPG)"
22/06/2022,847436,6,732,Smoke detector malfunction - monitored by fire service
22/06/2022,847439,15,756,Cooking fumes - toast or foodstuffs etc
22/06/2022,847441,8,742,Smoke detector malfunction - local
22/06/2022,847442,8,700,False alarm or false call; insuff info to classify
22/06/2022,847443,22,765,Alarm activation due to workmen or occupier activities
22/06/2022,847456,22,351,Extrications of victim(s) from mobile property
22/06/2022,847444,20,151,Passenger vehicle fire including buses
22/06/2022,847527,7,111,Fire damaging structure and contents
22/06/2022,847496,14,523.53,Mutual Aid Given - FRV
22/06/2022,847446,15,0,Type of incident undetermined
22/06/2022,847445,12,624,Controlled burning
22/06/2022,847448,23,523.53,Mutual Aid Given - FRV
22/06/2022,847454,13,357,High angle and vertical rescue
22/06/2022,847449,6,752,Heat detector operated-no fire-heat from other location
22/06/2022,847450,13,709,False alarm or false call not classified
22/06/2022,847451,8,523.53,Mutual Aid Given - FRV
22/06/2022,847457,13,352.1,Vehicle accident-with injuries
22/06/2022,847452,14,523.53,Mutual Aid Given - FRV
22/06/2022,847453,14,523.53,Mutual Aid Given - FRV
22/06/2022,847455,2,332.3,Lock-out
22/06/2022,847459,14,523.53,Mutual Aid Given - FRV
22/06/2022,847460,22,765,Alarm activation due to workmen or occupier activities
22/06/2022,847463,14,742,Smoke detector malfunction - local
22/06/2022,847462,22,762,Accidental operation of alarm
22/06/2022,847464,15,181,"Abandoned outside rubbish, refuse or waste fire"
22/06/2022,847465,13,184,Dumpster or other outside trash receptacle fire
22/06/2022,847466,8,412,"Odour or gas, gas leak, (domestic or LPG)"
22/06/2022,847467,8,523.53,Mutual Aid Given - FRV
22/06/2022,847469,14,609,Good intent call not classified
22/06/2022,847470,13,609,Good intent call not classified
22/06/2022,847471,8,624,Controlled burning
22/06/2022,847474,5,134,"Transformer, power or utility vault, utility equipment fire and power pole fire"
22/06/2022,847472,23,523.53,Mutual Aid Given - FRV
22/06/2022,847473,8,921,Dispatched and cancelled en-route
22/06/2022,847480,20,111,Fire damaging structure and contents
22/06/2022,847479,15,111,Fire damaging structure and contents
22/06/2022,847475,14,129,Fire in building confined within non-combustible container with no other flame damage not classified
23/06/2022,847477,14,523.53,Mutual Aid Given - FRV
23/06/2022,847481,15,151,Passenger vehicle fire including buses
23/06/2022,847483,12,621,"Smoke scare, odour of smoke"
23/06/2022,847486,7,921,Dispatched and cancelled en-route
23/06/2022,847488,5,352.1,Vehicle accident-with injuries
23/06/2022,847487,8,523.53,Mutual Aid Given - FRV
23/06/2022,847490,23,521,Assist police or other governmental agency
23/06/2022,847491,13,735,Smoke detector malfunction - privately monitored
23/06/2022,847493,8,412,"Odour or gas, gas leak, (domestic or LPG)"
23/06/2022,847494,2,765,Alarm activation due to workmen or occupier activities
23/06/2022,847495,8,352.1,Vehicle accident-with injuries
23/06/2022,847497,9,412,"Odour or gas, gas leak, (domestic or LPG)"
23/06/2022,847498,22,509,Other service call not classified (Public Service)
23/06/2022,847499,12,523.53,Mutual Aid Given - FRV
23/06/2022,847500,8,412,"Odour or gas, gas leak, (domestic or LPG)"
23/06/2022,847503,5,352,Vehicle accident-no injuries
23/06/2022,847502,14,352,Vehicle accident-no injuries
23/06/2022,847504,14,,
23/06/2022,847505,14,523.53,Mutual Aid Given - FRV
23/06/2022,847506,13,921,Dispatched and cancelled en-route
23/06/2022,847507,14,,
23/06/2022,847508,14,523.53,Mutual Aid Given - FRV
23/06/2022,847511,8,523.53,Mutual Aid Given - FRV
23/06/2022,847513,27,621,"Smoke scare, odour of smoke"
23/06/2022,847520,15,352.1,Vehicle accident-with injuries
23/06/2022,847514,15,624,Controlled burning
23/06/2022,847515,8,523.53,Mutual Aid Given - FRV
23/06/2022,847517,7,352.1,Vehicle accident-with injuries
23/06/2022,847523,17,157,Off-road vehicles or mobile equipment fire
23/06/2022,847516,8,523.53,Mutual Aid Given - FRV
23/06/2022,847518,9,181,"Abandoned outside rubbish, refuse or waste fire"
23/06/2022,847525,7,449,"Hazardous materials, not classified"
23/06/2022,847522,14,921,Dispatched and cancelled en-route
23/06/2022,847521,8,331,Lock-in
23/06/2022,847526,14,352.1,Vehicle accident-with injuries
23/06/2022,847524,14,523.53,Mutual Aid Given - FRV
23/06/2022,847528,13,624,Controlled burning
23/06/2022,847530,27,523.53,Mutual Aid Given - FRV
23/06/2022,847529,17,119,Building fire not classified
23/06/2022,847531,2,711,"Malicious, mischievous false alarm"
23/06/2022,847533,,523.53,Mutual Aid Given - FRV
23/06/2022,847534,14,523.53,Mutual Aid Given - FRV
23/06/2022,847535,8,181,"Abandoned outside rubbish, refuse or waste fire"
23/06/2022,847539,16,921,Dispatched and cancelled en-route
23/06/2022,847537,14,732,Smoke detector malfunction - monitored by fire service
23/06/2022,847536,14,,
23/06/2022,847541,23,352,Vehicle accident-no injuries
23/06/2022,847538,14,624,Controlled burning
23/06/2022,847540,13,762,Accidental operation of alarm
23/06/2022,847542,14,523.53,Mutual Aid Given - FRV
23/06/2022,847546,8,352.1,Vehicle accident-with injuries
23/06/2022,847548,16,172.3,Scrub or bush and grass mixture fire (one hectare or less)
23/06/2022,847544,8,523.53,Mutual Aid Given - FRV
23/06/2022,847551,27,111,Fire damaging structure and contents
23/06/2022,847547,24,621,"Smoke scare, odour of smoke"
23/06/2022,847545,11,621,"Smoke scare, odour of smoke"
24/06/2022,847550,5,732,Smoke detector malfunction - monitored by fire service
24/06/2022,847555,8,523.53,Mutual Aid Given - FRV
24/06/2022,847552,8,709,False alarm or false call not classified
24/06/2022,847554,14,151,Passenger vehicle fire including buses
24/06/2022,847556,13,112,Fire damaging structure only
24/06/2022,847553,13,535,Severe weather or natural disaster
24/06/2022,847558,13,173.2,Small grass fire (One hectare or less)
24/06/2022,847557,7,751,Smoke detector operated-no fire-smoke from other location
24/06/2022,847560,7,523.53,Mutual Aid Given - FRV
24/06/2022,847559,14,523.53,Mutual Aid Given - FRV
24/06/2022,847562,18,732,Smoke detector malfunction - monitored by fire service
24/06/2022,847561,27,523.53,Mutual Aid Given - FRV
24/06/2022,847564,8,352.1,Vehicle accident-with injuries
24/06/2022,847563,27,523.53,Mutual Aid Given - FRV
24/06/2022,847565,13,609,Good intent call not classified
24/06/2022,847567,22,711,"Malicious, mischievous false alarm"
24/06/2022,847568,14,523.53,Mutual Aid Given - FRV
24/06/2022,847569,14,413,Oil or other combustible liquid spill
24/06/2022,847570,18,765,Alarm activation due to workmen or occupier activities
24/06/2022,847571,14,742,Smoke detector malfunction - local
24/06/2022,847579,8,111,Fire damaging structure and contents
24/06/2022,847573,8,352.1,Vehicle accident-with injuries
24/06/2022,847589,11,351,Extrications of victim(s) from mobile property
24/06/2022,847572,5,523.53,Mutual Aid Given - FRV
24/06/2022,847575,2,412,"Odour or gas, gas leak, (domestic or LPG)"
24/06/2022,847574,7,523.53,Mutual Aid Given - FRV
24/06/2022,847580,18,151,Passenger vehicle fire including buses
24/06/2022,847590,2,134,"Transformer, power or utility vault, utility equipment fire and power pole fire"
24/06/2022,847581,2,111,Fire damaging structure and contents
24/06/2022,847577,13,739,Attending officer unable to locate detector indicated by fire alarm panel
24/06/2022,847582,14,765,Alarm activation due to workmen or occupier activities
24/06/2022,847576,22,352,Vehicle accident-no injuries
24/06/2022,847583,8,321,"EMS call, excluding vehicle accident with injury"
24/06/2022,847586,24,732,Smoke detector malfunction - monitored by fire service
24/06/2022,847584,8,122,Chimney or flue fire - confined
24/06/2022,847585,13,523.53,Mutual Aid Given - FRV
24/06/2022,847587,8,352,Vehicle accident-no injuries
24/06/2022,847591,14,523.53,Mutual Aid Given - FRV
24/06/2022,847592,7,352.1,Vehicle accident-with injuries
24/06/2022,847593,14,521,Assist police or other governmental agency
24/06/2022,847594,15,700,False alarm or false call; insuff info to classify
24/06/2022,847595,15,152,Road or transport vehicle fire
24/06/2022,847597,8,413,Oil or other combustible liquid spill
24/06/2022,847601,12,756,Cooking fumes - toast or foodstuffs etc
24/06/2022,847599,7,732,Smoke detector malfunction - monitored by fire service
24/06/2022,847602,10,521,Assist police or other governmental agency
24/06/2022,847603,13,921,Dispatched and cancelled en-route
24/06/2022,847600,14,756,Cooking fumes - toast or foodstuffs etc
24/06/2022,847630,15,449,"Hazardous materials, not classified"
24/06/2022,847614,6,442,Chemical Spill or leak (if combustible - see 41 series)
24/06/2022,847604,14,523.53,Mutual Aid Given - FRV
24/06/2022,847607,14,523.53,Mutual Aid Given - FRV
24/06/2022,847606,14,523.53,Mutual Aid Given - FRV
24/06/2022,847612,14,523.53,Mutual Aid Given - FRV
24/06/2022,847605,24,623,Alarm sounded - no evidence of fire
24/06/2022,847608,8,135,Fence fire
24/06/2022,847611,7,523.53,Mutual Aid Given - FRV
24/06/2022,847613,8,523.53,Mutual Aid Given - FRV
24/06/2022,847609,2,331,Lock-in
24/06/2022,847610,14,523.53,Mutual Aid Given - FRV
24/06/2022,847659,10,351,Extrications of victim(s) from mobile property
24/06/2022,847615,7,523.53,Mutual Aid Given - FRV
24/06/2022,847621,9,352,Vehicle accident-no injuries
24/06/2022,847617,8,523.53,Mutual Aid Given - FRV
24/06/2022,847616,22,624,Controlled burning
24/06/2022,847620,15,746,False alarm generated from private security firm - commercial premises
24/06/2022,847619,14,523.53,Mutual Aid Given - FRV
24/06/2022,847622,20,711,"Malicious, mischievous false alarm"
24/06/2022,847623,18,624,Controlled burning
24/06/2022,847625,15,151,Passenger vehicle fire including buses
24/06/2022,847627,8,121,"Foodstuffs burnt, confined to cooking equipment"
24/06/2022,847626,15,921,Dispatched and cancelled en-route
24/06/2022,847629,14,436,"Arcing, shorted electrical equipment"
24/06/2022,847632,27,352,Vehicle accident-no injuries
24/06/2022,847631,23,523.53,Mutual Aid Given - FRV
25/06/2022,847633,,523.53,Mutual Aid Given - FRV
25/06/2022,847634,,523.53,Mutual Aid Given - FRV
25/06/2022,847637,14,523.53,Mutual Aid Given - FRV
25/06/2022,847642,8,765,Alarm activation due to workmen or occupier activities
25/06/2022,847641,14,921,Dispatched and cancelled en-route
25/06/2022,847638,4,735,Smoke detector malfunction - privately monitored
25/06/2022,847640,13,523.53,Mutual Aid Given - FRV
25/06/2022,847643,22,151,Passenger vehicle fire including buses
25/06/2022,847645,8,352,Vehicle accident-no injuries
25/06/2022,847646,14,352,Vehicle accident-no injuries
25/06/2022,847647,12,352,Vehicle accident-no injuries
25/06/2022,847648,7,523.53,Mutual Aid Given - FRV
25/06/2022,847649,14,352.1,Vehicle accident-with injuries
25/06/2022,847650,12,709,False alarm or false call not classified
25/06/2022,847651,13,412,"Odour or gas, gas leak, (domestic or LPG)"
25/06/2022,847652,13,523.53,Mutual Aid Given - FRV
25/06/2022,847653,7,523.53,Mutual Aid Given - FRV
25/06/2022,847654,8,521,Assist police or other governmental agency
25/06/2022,847655,11,352.1,Vehicle accident-with injuries
25/06/2022,847657,10,711,"Malicious, mischievous false alarm"
25/06/2022,847658,4,523.53,Mutual Aid Given - FRV
25/06/2022,847660,22,624,Controlled burning
25/06/2022,847662,18,352.1,Vehicle accident-with injuries
25/06/2022,847669,13,521,Assist police or other governmental agency
25/06/2022,847666,8,523.53,Mutual Aid Given - FRV
25/06/2022,847664,15,352,Vehicle accident-no injuries
25/06/2022,847665,14,732,Smoke detector malfunction - monitored by fire service
25/06/2022,847671,2,352.1,Vehicle accident-with injuries
25/06/2022,847674,11,172.3,Scrub or bush and grass mixture fire (one hectare or less)
25/06/2022,847667,7,523.53,Mutual Aid Given - FRV
25/06/2022,847668,5,523.53,Mutual Aid Given - FRV
25/06/2022,847670,15,0,Type of incident undetermined
25/06/2022,847679,18,111,Fire damaging structure and contents
25/06/2022,847673,14,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
25/06/2022,847672,8,765,Alarm activation due to workmen or occupier activities
25/06/2022,847675,23,523.53,Mutual Aid Given - FRV
25/06/2022,847680,15,523.53,Mutual Aid Given - FRV
25/06/2022,847678,15,352.1,Vehicle accident-with injuries
25/06/2022,847677,8,701,Manual control point or break glass alarm activated
25/06/2022,847676,13,138.3,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
25/06/2022,847681,13,738,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
25/06/2022,847688,2,301.3,Animal Rescue
25/06/2022,847691,12,352,Vehicle accident-no injuries
25/06/2022,847684,17,151,Passenger vehicle fire including buses
25/06/2022,847682,14,352,Vehicle accident-no injuries
25/06/2022,847686,20,461,Aircraft crash no fire
25/06/2022,847683,20,768,"Alarm activation due to steam, sauna, steam room"
25/06/2022,847685,2,332.3,Lock-out
25/06/2022,847687,2,521,Assist police or other governmental agency
25/06/2022,847690,11,122,Chimney or flue fire - confined
25/06/2022,847689,8,624,Controlled burning
25/06/2022,847694,11,352,Vehicle accident-no injuries
25/06/2022,847698,14,523.53,Mutual Aid Given - FRV
25/06/2022,847695,8,523.53,Mutual Aid Given - FRV
25/06/2022,847693,5,621,"Smoke scare, odour of smoke"
25/06/2022,847692,13,625,"Barbecue, hangi"
25/06/2022,847697,14,151,Passenger vehicle fire including buses
25/06/2022,847696,14,523.53,Mutual Aid Given - FRV
25/06/2022,847707,14,523.53,Mutual Aid Given - FRV
25/06/2022,847710,13,351,Extrications of victim(s) from mobile property
25/06/2022,847703,8,181,"Abandoned outside rubbish, refuse or waste fire"
25/06/2022,847701,14,523.53,Mutual Aid Given - FRV
25/06/2022,847708,20,352.1,Vehicle accident-with injuries
25/06/2022,847699,12,624,Controlled burning
25/06/2022,847702,13,431,"Excessive heat, overheat, scorch burns with no ignition"
25/06/2022,847700,27,523.53,Mutual Aid Given - FRV
25/06/2022,847706,13,624,Controlled burning
25/06/2022,847721,8,523.53,Mutual Aid Given - FRV
25/06/2022,847704,7,181,"Abandoned outside rubbish, refuse or waste fire"
25/06/2022,847709,22,331,Lock-in
25/06/2022,847705,22,709,False alarm or false call not classified
25/06/2022,847711,23,621,"Smoke scare, odour of smoke"
25/06/2022,847713,8,523.53,Mutual Aid Given - FRV
25/06/2022,847720,14,151,Passenger vehicle fire including buses
25/06/2022,847719,15,352,Vehicle accident-no injuries
25/06/2022,847714,14,135,Fence fire
25/06/2022,847715,8,624,Controlled burning
25/06/2022,847716,14,523.53,Mutual Aid Given - FRV
25/06/2022,847718,4,709,False alarm or false call not classified
25/06/2022,847717,8,523.53,Mutual Aid Given - FRV
25/06/2022,847726,,523.53,Mutual Aid Given - FRV
25/06/2022,847722,12,111,Fire damaging structure and contents
25/06/2022,847731,14,523.53,Mutual Aid Given - FRV
26/06/2022,847723,14,135,Fence fire
26/06/2022,847724,8,765,Alarm activation due to workmen or occupier activities
26/06/2022,847725,14,523.53,Mutual Aid Given - FRV
26/06/2022,847727,20,352.1,Vehicle accident-with injuries
26/06/2022,847728,15,180,Outside refuse fire; insuff info to classify
26/06/2022,847729,20,751,Smoke detector operated-no fire-smoke from other location
26/06/2022,847732,11,352,Vehicle accident-no injuries
26/06/2022,847735,18,523.53,Mutual Aid Given - FRV
26/06/2022,847733,14,352,Vehicle accident-no injuries
