incident_datetime,incident_no,District_no,incident_type_code,incident_type
17/04/2019,725059,27,135.00,Fence fire
17/04/2019,725056,24,732.00,Smoke detector malfunction - monitored by fire service
17/04/2019,725057,8,514.00,Unauthorised burning
17/04/2019,725058,8,139.00,Special structure or outside equipment fire not classified
17/04/2019,725062,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
17/04/2019,725060,8,623.00,Alarm sounded - no evidence of fire
17/04/2019,725063,8,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
17/04/2019,725061,2,321.00,"EMS call, excluding vehicle accident with injury"
17/04/2019,725070,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
17/04/2019,725064,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
17/04/2019,725065,16,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
17/04/2019,725066,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
17/04/2019,725072,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
17/04/2019,725067,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
17/04/2019,725068,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
17/04/2019,725071,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
17/04/2019,725097,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
17/04/2019,725075,18,172.30,Scrub or bush and grass mixture fire (one hectare or less)
17/04/2019,725093,8,173.20,Small grass fire (One hectare or less)
17/04/2019,725076,8,352.00,Vehicle accident-no injuries
17/04/2019,725077,2,732.00,Smoke detector malfunction - monitored by fire service
17/04/2019,725081,15,509.00,Other service call not classified (Public Service)
17/04/2019,725078,8,764.00,Incorrect test by service or company personnel
17/04/2019,725079,8,321.00,"EMS call, excluding vehicle accident with injury"
17/04/2019,725146,17,352.10,Vehicle accident-with injuries
17/04/2019,725095,12,352.10,Vehicle accident-with injuries
17/04/2019,725082,20,621.00,"Smoke scare, odour of smoke"
17/04/2019,725080,8,184.00,Dumpster or other outside trash receptacle fire
17/04/2019,725083,9,413.00,Oil or other combustible liquid spill
17/04/2019,725086,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
17/04/2019,725084,2,735.00,Smoke detector malfunction - privately monitored
17/04/2019,725085,14,609.00,Good intent call not classified
17/04/2019,725087,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
17/04/2019,725088,8,321.00,"EMS call, excluding vehicle accident with injury"
17/04/2019,725090,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
17/04/2019,725091,11,514.00,Unauthorised burning
17/04/2019,725098,23,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
17/04/2019,725102,14,352.10,Vehicle accident-with injuries
17/04/2019,725092,12,921.00,Dispatched and cancelled en-route
17/04/2019,725101,8,621.00,"Smoke scare, odour of smoke"
17/04/2019,725094,24,739.00,Attending officer unable to locate detector indicated by fire alarm panel
17/04/2019,725107,8,352.10,Vehicle accident-with injuries
17/04/2019,725100,8,113.00,Fire damaging contents only
17/04/2019,725096,20,756.00,Cooking fumes - toast or foodstuffs etc
17/04/2019,725123,17,529.00,"Assist other agencies, not classified"
17/04/2019,725099,8,767.00,"Alarm activation due to aerosol, hair spray or insecticides"
17/04/2019,725153,7,901.00,"Cover assignment, standby at fire station"
17/04/2019,725109,14,135.00,Fence fire
17/04/2019,725103,7,436.00,"Arcing, shorted electrical equipment"
17/04/2019,725105,27,NULL,NULL
17/04/2019,725108,9,157.00,Off-road vehicles or mobile equipment fire
17/04/2019,725124,15,621.00,"Smoke scare, odour of smoke"
17/04/2019,725111,18,172.30,Scrub or bush and grass mixture fire (one hectare or less)
17/04/2019,725104,14,331.00,Lock-in
17/04/2019,725106,NULL,523.13,Mutual Aid Given - MFB
17/04/2019,725130,22,143.20,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
17/04/2019,725113,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
17/04/2019,725120,18,351.00,Extrications of victim(s) from mobile property
17/04/2019,725121,24,921.00,Dispatched and cancelled en-route
17/04/2019,725110,7,765.00,Alarm activation due to workmen or occupier activities
17/04/2019,725112,7,172.30,Scrub or bush and grass mixture fire (one hectare or less)
17/04/2019,725118,15,352.10,Vehicle accident-with injuries
17/04/2019,725155,16,151.00,Passenger vehicle fire including buses
17/04/2019,725119,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
17/04/2019,725114,7,176.30,"Cultivated trees or nursery stock fire, including hedges (one hectare or less)"
17/04/2019,725115,22,609.00,Good intent call not classified
17/04/2019,725116,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
17/04/2019,725117,14,621.00,"Smoke scare, odour of smoke"
17/04/2019,725122,8,765.00,Alarm activation due to workmen or occupier activities
17/04/2019,725125,7,352.10,Vehicle accident-with injuries
17/04/2019,725127,5,702.00,"Alarm operated due to extreme weather - storm, lightning, heavy rain, thunder flash flooding"
17/04/2019,725126,8,151.00,Passenger vehicle fire including buses
17/04/2019,725129,6,331.00,Lock-in
17/04/2019,725132,8,731.00,Sprinkler malfunction - monitored by fire service
17/04/2019,725147,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
17/04/2019,725128,14,321.00,"EMS call, excluding vehicle accident with injury"
17/04/2019,725149,27,163.00,Grass fire (more than one hectare)
17/04/2019,725137,11,173.20,Small grass fire (One hectare or less)
17/04/2019,725133,14,766.00,"Alarm activation due to poor building maintenance such as dust, cobwebs etc"
17/04/2019,725131,5,621.00,"Smoke scare, odour of smoke"
17/04/2019,725136,20,173.20,Small grass fire (One hectare or less)
17/04/2019,725134,14,765.00,Alarm activation due to workmen or occupier activities
17/04/2019,725139,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
17/04/2019,725135,8,609.00,Good intent call not classified
17/04/2019,725143,8,409.00,Hazardous condition not classified
17/04/2019,725142,15,352.00,Vehicle accident-no injuries
17/04/2019,725140,14,758.00,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
17/04/2019,725141,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
17/04/2019,725138,8,621.00,"Smoke scare, odour of smoke"
17/04/2019,725144,22,751.00,Smoke detector operated-no fire-smoke from other location
17/04/2019,725157,15,514.00,Unauthorised burning
17/04/2019,725145,8,352.00,Vehicle accident-no injuries
17/04/2019,725159,9,514.00,Unauthorised burning
17/04/2019,725148,24,352.10,Vehicle accident-with injuries
17/04/2019,725173,8,171.00,Forest or wood fire (one hectare or less)
17/04/2019,725150,22,NULL,NULL
17/04/2019,725151,8,331.00,Lock-in
17/04/2019,725152,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
17/04/2019,725161,9,921.00,Dispatched and cancelled en-route
17/04/2019,725154,14,180.00,Outside refuse fire; insuff info to classify
17/04/2019,725156,NULL,300.00,"Rescue, EMS calls; insuff info to classify"
17/04/2019,725162,8,352.00,Vehicle accident-no injuries
17/04/2019,725158,14,331.00,Lock-in
17/04/2019,725166,18,626.00,Burglar alarm ringing
17/04/2019,725169,5,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
17/04/2019,725164,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
17/04/2019,725160,8,321.00,"EMS call, excluding vehicle accident with injury"
17/04/2019,725163,8,313.30,Medical assistance
17/04/2019,725168,14,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
17/04/2019,725170,13,412.00,"Odour or gas, gas leak, (domestic or LPG)"
17/04/2019,725167,8,625.00,"Barbecue, hangi"
17/04/2019,725165,8,321.00,"EMS call, excluding vehicle accident with injury"
17/04/2019,725171,15,321.00,"EMS call, excluding vehicle accident with injury"
17/04/2019,725172,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
17/04/2019,725174,13,352.00,Vehicle accident-no injuries
17/04/2019,725175,8,529.00,"Assist other agencies, not classified"
17/04/2019,725176,14,625.00,"Barbecue, hangi"
17/04/2019,725272,22,112.00,Fire damaging structure only
17/04/2019,725177,8,113.00,Fire damaging contents only
17/04/2019,725178,2,521.00,Assist police or other governmental agency
17/04/2019,725180,8,111.00,Fire damaging structure and contents
17/04/2019,725181,8,352.10,Vehicle accident-with injuries
17/04/2019,725179,11,626.00,Burglar alarm ringing
17/04/2019,725185,22,173.20,Small grass fire (One hectare or less)
17/04/2019,725183,8,321.00,"EMS call, excluding vehicle accident with injury"
17/04/2019,725184,14,609.00,Good intent call not classified
17/04/2019,725182,2,732.00,Smoke detector malfunction - monitored by fire service
17/04/2019,725186,22,625.00,"Barbecue, hangi"
17/04/2019,725187,NULL,436.00,"Arcing, shorted electrical equipment"
17/04/2019,725189,15,352.00,Vehicle accident-no injuries
17/04/2019,725190,23,321.00,"EMS call, excluding vehicle accident with injury"
17/04/2019,725191,13,111.00,Fire damaging structure and contents
17/04/2019,725195,2,732.00,Smoke detector malfunction - monitored by fire service
17/04/2019,725188,14,321.00,"EMS call, excluding vehicle accident with injury"
18/04/2019,725193,7,621.00,"Smoke scare, odour of smoke"
18/04/2019,725192,8,509.00,Other service call not classified (Public Service)
18/04/2019,725194,13,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
18/04/2019,725197,8,350.00,"Extrication, rescue; insuff info to classify"
18/04/2019,725196,22,623.00,Alarm sounded - no evidence of fire
18/04/2019,725198,14,159.00,Vehicle fire not classified
18/04/2019,725263,14,NULL,NULL
18/04/2019,725199,14,173.20,Small grass fire (One hectare or less)
18/04/2019,725200,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
18/04/2019,725201,8,621.00,"Smoke scare, odour of smoke"
18/04/2019,725202,18,733.00,Heat detector malfunction - monitored by fire service
18/04/2019,725203,11,113.00,Fire damaging contents only
18/04/2019,725204,8,751.00,Smoke detector operated-no fire-smoke from other location
18/04/2019,725210,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
18/04/2019,725209,14,0.00,Type of incident undetermined
18/04/2019,725205,14,321.00,"EMS call, excluding vehicle accident with injury"
18/04/2019,725206,7,732.00,Smoke detector malfunction - monitored by fire service
18/04/2019,725212,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
18/04/2019,725217,15,111.00,Fire damaging structure and contents
18/04/2019,725207,15,609.00,Good intent call not classified
18/04/2019,725208,27,921.00,Dispatched and cancelled en-route
18/04/2019,725211,14,352.10,Vehicle accident-with injuries
18/04/2019,725216,NULL,762.00,Accidential operation of alarm
18/04/2019,725219,24,321.00,"EMS call, excluding vehicle accident with injury"
18/04/2019,725215,13,756.00,Cooking fumes - toast or foodstuffs etc
18/04/2019,725286,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
18/04/2019,725213,7,765.00,Alarm activation due to workmen or occupier activities
18/04/2019,725214,23,331.00,Lock-in
18/04/2019,725218,13,331.00,Lock-in
18/04/2019,725223,14,151.00,Passenger vehicle fire including buses
18/04/2019,725220,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
18/04/2019,725229,20,352.10,Vehicle accident-with injuries
18/04/2019,725221,8,321.00,"EMS call, excluding vehicle accident with injury"
18/04/2019,725222,9,768.00,"Alarm activation due to steam, sauna, steam room"
18/04/2019,725243,22,412.00,"Odour or gas, gas leak, (domestic or LPG)"
18/04/2019,725233,14,352.10,Vehicle accident-with injuries
18/04/2019,725224,8,609.00,Good intent call not classified
18/04/2019,725225,8,352.00,Vehicle accident-no injuries
18/04/2019,725227,13,412.00,"Odour or gas, gas leak, (domestic or LPG)"
18/04/2019,725228,8,732.00,Smoke detector malfunction - monitored by fire service
18/04/2019,725226,15,600.00,Good intent call; insuff info to classify
18/04/2019,725240,27,140.00,"Outside storage fire, not rubbish; insuff info to classify"
18/04/2019,725234,2,732.00,Smoke detector malfunction - monitored by fire service
18/04/2019,725242,14,122.00,Chimney or flue fire - confined
18/04/2019,725230,8,621.00,"Smoke scare, odour of smoke"
18/04/2019,725238,13,514.00,Unauthorised burning
18/04/2019,725239,14,731.00,Sprinkler malfunction - monitored by fire service
18/04/2019,725241,13,509.00,Other service call not classified (Public Service)
18/04/2019,725231,18,321.00,"EMS call, excluding vehicle accident with injury"
18/04/2019,725232,8,352.00,Vehicle accident-no injuries
18/04/2019,725236,8,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
18/04/2019,725248,2,151.00,Passenger vehicle fire including buses
18/04/2019,725235,2,211.00,Overpressure rupture of pipe or pipeline; steam
18/04/2019,725237,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
18/04/2019,725246,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
18/04/2019,725245,9,765.00,Alarm activation due to workmen or occupier activities
18/04/2019,725244,8,113.00,Fire damaging contents only
18/04/2019,725247,8,352.10,Vehicle accident-with injuries
18/04/2019,725250,10,621.00,"Smoke scare, odour of smoke"
18/04/2019,725264,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
18/04/2019,725249,15,170.00,Vegetation or other outside fire (One hectare or less); insuff info to classify
18/04/2019,725252,14,621.00,"Smoke scare, odour of smoke"
18/04/2019,725251,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
18/04/2019,725253,8,173.20,Small grass fire (One hectare or less)
18/04/2019,725254,24,151.00,Passenger vehicle fire including buses
18/04/2019,725256,14,321.00,"EMS call, excluding vehicle accident with injury"
18/04/2019,725258,11,354.20,"Extrication of victim(s) from mechanical equipment eg industrial, domestic and farm accidents"
18/04/2019,725257,7,412.00,"Odour or gas, gas leak, (domestic or LPG)"
18/04/2019,725259,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
18/04/2019,725549,12,163.00,Grass fire (more than one hectare)
18/04/2019,725260,16,624.00,Controlled burning
18/04/2019,725261,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
18/04/2019,725268,18,711.00,"Malicious, mischievous false alarm"
18/04/2019,725262,27,514.00,Unauthorised burning
18/04/2019,725269,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
18/04/2019,725282,8,351.00,Extrications of victim(s) from mobile property
18/04/2019,725265,8,352.00,Vehicle accident-no injuries
18/04/2019,725266,13,151.00,Passenger vehicle fire including buses
18/04/2019,725277,24,173.20,Small grass fire (One hectare or less)
18/04/2019,725271,8,522.00,Police matter
18/04/2019,725273,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
18/04/2019,725267,8,352.00,Vehicle accident-no injuries
18/04/2019,725270,14,352.00,Vehicle accident-no injuries
18/04/2019,725275,18,711.00,"Malicious, mischievous false alarm"
18/04/2019,725283,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
18/04/2019,725278,8,301.30,Animal Rescue
18/04/2019,725274,15,331.00,Lock-in
18/04/2019,725279,27,514.00,Unauthorised burning
18/04/2019,725280,13,184.00,Dumpster or other outside trash receptacle fire
18/04/2019,725284,14,352.00,Vehicle accident-no injuries
18/04/2019,725281,15,152.00,Road or transport vehicle fire
18/04/2019,725285,22,181.00,"Abandoned outside rubbish, refuse or waste fire"
18/04/2019,725297,14,141.00,"Outside storage fire, not rubbish"
18/04/2019,725291,14,609.00,Good intent call not classified
18/04/2019,725292,14,621.00,"Smoke scare, odour of smoke"
18/04/2019,725298,14,514.00,Unauthorised burning
18/04/2019,725288,14,352.00,Vehicle accident-no injuries
18/04/2019,725287,8,321.00,"EMS call, excluding vehicle accident with injury"
18/04/2019,725290,8,621.00,"Smoke scare, odour of smoke"
18/04/2019,725302,14,352.10,Vehicle accident-with injuries
18/04/2019,725293,8,121.00,"Foodstuffs burnt, confined to cooking equipment"
18/04/2019,725300,22,321.00,"EMS call, excluding vehicle accident with injury"
18/04/2019,725289,18,321.00,"EMS call, excluding vehicle accident with injury"
18/04/2019,725294,13,514.00,Unauthorised burning
18/04/2019,725299,27,624.00,Controlled burning
18/04/2019,725296,15,621.00,"Smoke scare, odour of smoke"
18/04/2019,725295,14,352.00,Vehicle accident-no injuries
18/04/2019,725303,22,352.00,Vehicle accident-no injuries
18/04/2019,725304,22,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
18/04/2019,725305,9,151.00,Passenger vehicle fire including buses
18/04/2019,725318,12,514.00,Unauthorised burning
18/04/2019,725308,20,173.20,Small grass fire (One hectare or less)
18/04/2019,725301,8,711.00,"Malicious, mischievous false alarm"
18/04/2019,725310,15,621.00,"Smoke scare, odour of smoke"
18/04/2019,725306,14,184.00,Dumpster or other outside trash receptacle fire
18/04/2019,725316,8,112.00,Fire damaging structure only
18/04/2019,725317,20,514.00,Unauthorised burning
18/04/2019,725314,5,151.00,Passenger vehicle fire including buses
18/04/2019,725307,2,625.00,"Barbecue, hangi"
18/04/2019,725313,8,521.00,Assist police or other governmental agency
18/04/2019,725312,16,624.00,Controlled burning
18/04/2019,725309,12,151.00,Passenger vehicle fire including buses
18/04/2019,725311,24,184.00,Dumpster or other outside trash receptacle fire
18/04/2019,725315,9,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
18/04/2019,725329,2,514.00,Unauthorised burning
18/04/2019,725321,15,514.00,Unauthorised burning
18/04/2019,725319,15,621.00,"Smoke scare, odour of smoke"
18/04/2019,725320,7,732.00,Smoke detector malfunction - monitored by fire service
18/04/2019,725323,8,352.10,Vehicle accident-with injuries
18/04/2019,725327,14,151.00,Passenger vehicle fire including buses
18/04/2019,725322,27,711.00,"Malicious, mischievous false alarm"
18/04/2019,725324,7,514.00,Unauthorised burning
18/04/2019,725325,7,321.00,"EMS call, excluding vehicle accident with injury"
18/04/2019,725328,13,113.00,Fire damaging contents only
18/04/2019,725326,13,321.00,"EMS call, excluding vehicle accident with injury"
18/04/2019,725541,8,157.00,Off-road vehicles or mobile equipment fire
18/04/2019,725334,7,151.00,Passenger vehicle fire including buses
18/04/2019,725331,8,706.00,Council or water supply authority caused pressure surge through mains system
18/04/2019,725330,8,751.00,Smoke detector operated-no fire-smoke from other location
18/04/2019,725333,15,171.00,Forest or wood fire (one hectare or less)
18/04/2019,725338,20,151.00,Passenger vehicle fire including buses
18/04/2019,725332,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
18/04/2019,725335,13,624.00,Controlled burning
18/04/2019,725340,5,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
18/04/2019,725336,8,600.00,Good intent call; insuff info to classify
19/04/2019,725337,8,731.00,Sprinkler malfunction - monitored by fire service
19/04/2019,725343,14,352.10,Vehicle accident-with injuries
19/04/2019,725342,13,135.00,Fence fire
19/04/2019,725341,10,514.00,Unauthorised burning
19/04/2019,725339,13,109.00,Fire or explosion not classified
19/04/2019,725344,15,151.00,Passenger vehicle fire including buses
19/04/2019,725345,14,735.00,Smoke detector malfunction - privately monitored
19/04/2019,725348,14,NULL,NULL
19/04/2019,725346,8,621.00,"Smoke scare, odour of smoke"
19/04/2019,725347,8,624.00,Controlled burning
19/04/2019,725349,7,321.00,"EMS call, excluding vehicle accident with injury"
19/04/2019,725352,8,352.10,Vehicle accident-with injuries
19/04/2019,725351,14,352.00,Vehicle accident-no injuries
19/04/2019,725350,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/04/2019,725358,16,151.00,Passenger vehicle fire including buses
19/04/2019,725356,14,621.00,"Smoke scare, odour of smoke"
19/04/2019,725353,9,352.00,Vehicle accident-no injuries
19/04/2019,725355,13,331.00,Lock-in
19/04/2019,725354,15,621.00,"Smoke scare, odour of smoke"
19/04/2019,725357,2,609.00,Good intent call not classified
19/04/2019,725360,8,321.00,"EMS call, excluding vehicle accident with injury"
19/04/2019,725361,22,151.00,Passenger vehicle fire including buses
19/04/2019,725363,8,471.00,"Known biological hazard (eg medical waste, blood)"
19/04/2019,725359,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
19/04/2019,725366,15,352.10,Vehicle accident-with injuries
19/04/2019,725373,14,321.00,"EMS call, excluding vehicle accident with injury"
19/04/2019,725370,14,151.00,Passenger vehicle fire including buses
19/04/2019,725362,7,621.00,"Smoke scare, odour of smoke"
19/04/2019,725367,8,352.00,Vehicle accident-no injuries
19/04/2019,725365,14,321.00,"EMS call, excluding vehicle accident with injury"
19/04/2019,725364,7,609.00,Good intent call not classified
19/04/2019,725379,11,151.00,Passenger vehicle fire including buses
19/04/2019,725368,8,321.00,"EMS call, excluding vehicle accident with injury"
19/04/2019,725371,27,321.00,"EMS call, excluding vehicle accident with injury"
19/04/2019,725372,7,521.00,Assist police or other governmental agency
19/04/2019,725369,8,921.00,Dispatched and cancelled en-route
19/04/2019,725387,7,352.10,Vehicle accident-with injuries
19/04/2019,725377,14,701.00,Manual control point or break glass alarm activated
19/04/2019,725376,24,621.00,"Smoke scare, odour of smoke"
19/04/2019,725406,6,NULL,NULL
19/04/2019,725383,14,139.13,Solar panel fire
19/04/2019,725378,13,514.00,Unauthorised burning
19/04/2019,725375,24,700.00,False alarm or false call; insuff info to classify
19/04/2019,725389,16,352.10,Vehicle accident-with injuries
19/04/2019,725374,8,732.00,Smoke detector malfunction - monitored by fire service
19/04/2019,725380,14,756.00,Cooking fumes - toast or foodstuffs etc
19/04/2019,725382,8,309.00,Other Rescue Calls
19/04/2019,725385,16,NULL,NULL
19/04/2019,725395,8,110.00,Building fire; insuff info to classify
19/04/2019,725400,23,514.00,Unauthorised burning
19/04/2019,725396,2,621.00,"Smoke scare, odour of smoke"
19/04/2019,725381,12,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/04/2019,725390,10,352.00,Vehicle accident-no injuries
19/04/2019,725384,13,321.00,"EMS call, excluding vehicle accident with injury"
19/04/2019,725393,15,173.20,Small grass fire (One hectare or less)
19/04/2019,725401,11,NULL,NULL
19/04/2019,725391,12,621.00,"Smoke scare, odour of smoke"
19/04/2019,725388,15,756.00,Cooking fumes - toast or foodstuffs etc
19/04/2019,725386,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/04/2019,725409,16,351.00,Extrications of victim(s) from mobile property
19/04/2019,725449,14,111.00,Fire damaging structure and contents
19/04/2019,725405,13,173.20,Small grass fire (One hectare or less)
19/04/2019,725392,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/04/2019,725397,14,121.00,"Foodstuffs burnt, confined to cooking equipment"
19/04/2019,725394,14,180.00,Outside refuse fire; insuff info to classify
19/04/2019,725398,8,625.00,"Barbecue, hangi"
19/04/2019,725410,7,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
19/04/2019,725399,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/04/2019,725402,8,609.00,Good intent call not classified
19/04/2019,725407,8,514.00,Unauthorised burning
19/04/2019,725411,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/04/2019,725403,8,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
19/04/2019,725404,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/04/2019,725413,16,621.00,"Smoke scare, odour of smoke"
19/04/2019,725412,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/04/2019,725423,8,514.00,Unauthorised burning
19/04/2019,725408,24,331.00,Lock-in
19/04/2019,725420,16,352.10,Vehicle accident-with injuries
19/04/2019,725424,7,352.10,Vehicle accident-with injuries
19/04/2019,725416,8,514.00,Unauthorised burning
19/04/2019,725427,8,514.00,Unauthorised burning
19/04/2019,725415,14,321.00,"EMS call, excluding vehicle accident with injury"
19/04/2019,725434,16,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/04/2019,725419,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/04/2019,725414,13,180.00,Outside refuse fire; insuff info to classify
19/04/2019,725417,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/04/2019,725418,8,600.00,Good intent call; insuff info to classify
19/04/2019,725422,2,609.00,Good intent call not classified
19/04/2019,725421,13,625.00,"Barbecue, hangi"
19/04/2019,725425,8,321.00,"EMS call, excluding vehicle accident with injury"
19/04/2019,725426,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
19/04/2019,725428,8,514.00,Unauthorised burning
19/04/2019,725441,16,352.10,Vehicle accident-with injuries
19/04/2019,725438,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/04/2019,725436,8,113.00,Fire damaging contents only
19/04/2019,725433,16,352.10,Vehicle accident-with injuries
19/04/2019,725430,8,352.00,Vehicle accident-no injuries
19/04/2019,725429,2,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/04/2019,725431,24,921.00,Dispatched and cancelled en-route
19/04/2019,725440,10,352.00,Vehicle accident-no injuries
19/04/2019,725432,2,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/04/2019,725435,13,514.00,Unauthorised burning
19/04/2019,725442,15,621.00,"Smoke scare, odour of smoke"
19/04/2019,725446,8,521.00,Assist police or other governmental agency
19/04/2019,725439,11,625.00,"Barbecue, hangi"
19/04/2019,725448,17,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/04/2019,725445,12,108.20,Railway track sleeper fire
19/04/2019,725437,20,514.00,Unauthorised burning
19/04/2019,725443,27,509.00,Other service call not classified (Public Service)
19/04/2019,725444,14,621.00,"Smoke scare, odour of smoke"
19/04/2019,725454,15,352.00,Vehicle accident-no injuries
19/04/2019,725447,8,321.00,"EMS call, excluding vehicle accident with injury"
19/04/2019,725457,12,173.20,Small grass fire (One hectare or less)
19/04/2019,725450,8,625.00,"Barbecue, hangi"
19/04/2019,725455,7,751.00,Smoke detector operated-no fire-smoke from other location
19/04/2019,725451,8,141.00,"Outside storage fire, not rubbish"
19/04/2019,725469,15,514.00,Unauthorised burning
19/04/2019,725453,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/04/2019,725467,22,621.00,"Smoke scare, odour of smoke"
19/04/2019,725456,8,121.00,"Foodstuffs burnt, confined to cooking equipment"
19/04/2019,725463,8,359.00,"Extrication, rescue not classified"
19/04/2019,725452,8,321.00,"EMS call, excluding vehicle accident with injury"
19/04/2019,725458,11,514.00,Unauthorised burning
19/04/2019,725464,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/04/2019,725459,14,120.00,Fire in building confined within non-combustible container with no other flame damage; insuff info to classify
19/04/2019,725472,13,436.00,"Arcing, shorted electrical equipment"
19/04/2019,725461,15,514.00,Unauthorised burning
19/04/2019,725460,8,624.00,Controlled burning
19/04/2019,725465,13,625.00,"Barbecue, hangi"
19/04/2019,725466,18,624.00,Controlled burning
19/04/2019,725471,7,625.00,"Barbecue, hangi"
19/04/2019,725468,11,514.00,Unauthorised burning
19/04/2019,725475,23,624.00,Controlled burning
19/04/2019,725480,8,521.00,Assist police or other governmental agency
19/04/2019,725462,15,624.00,Controlled burning
19/04/2019,725470,23,621.00,"Smoke scare, odour of smoke"
19/04/2019,725481,2,514.00,Unauthorised burning
19/04/2019,725473,2,514.00,Unauthorised burning
19/04/2019,725476,22,709.00,False alarm or false call not classified
19/04/2019,725482,2,624.00,Controlled burning
19/04/2019,725477,14,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
19/04/2019,725474,2,514.00,Unauthorised burning
19/04/2019,725483,7,514.00,Unauthorised burning
19/04/2019,725478,9,514.00,Unauthorised burning
19/04/2019,725479,2,514.00,Unauthorised burning
19/04/2019,725484,6,621.00,"Smoke scare, odour of smoke"
19/04/2019,725488,9,624.00,Controlled burning
19/04/2019,725485,23,521.00,Assist police or other governmental agency
19/04/2019,725487,2,709.00,False alarm or false call not classified
19/04/2019,725489,NULL,523.13,Mutual Aid Given - MFB
19/04/2019,725492,17,172.30,Scrub or bush and grass mixture fire (one hectare or less)
