incident_datetime,incident_no,District_no,incident_type_code,incident_type
19/03/2018,672542,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
19/03/2018,672541,8,321.00,"EMS call, excluding vehicle accident with injury"
19/03/2018,672540,9,621.00,"Smoke scare, odour of smoke"
19/03/2018,672544,9,509.00,Other service call not classified (Public Service)
19/03/2018,672545,14,623.00,Alarm sounded - no evidence of fire
19/03/2018,672546,2,709.00,False alarm or false call not classified
19/03/2018,672550,8,621.00,"Smoke scare, odour of smoke"
19/03/2018,672548,14,321.00,"EMS call, excluding vehicle accident with injury"
19/03/2018,672549,13,514.00,Unauthorised burning
19/03/2018,672558,7,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/03/2018,672575,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/03/2018,672554,NULL,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/03/2018,672553,14,701.00,Manual control point or break glass alarm activated
19/03/2018,672551,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/03/2018,672552,8,113.00,Fire damaging contents only
19/03/2018,672547,14,321.00,"EMS call, excluding vehicle accident with injury"
19/03/2018,672555,9,331.00,Lock-in
19/03/2018,672556,27,514.00,Unauthorised burning
19/03/2018,672563,14,331.00,Lock-in
19/03/2018,672557,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
19/03/2018,672566,9,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/03/2018,672559,7,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
19/03/2018,672567,14,768.00,"Alarm activation due to steam, sauna, steam room"
19/03/2018,672561,14,321.00,"EMS call, excluding vehicle accident with injury"
19/03/2018,672565,8,609.00,Good intent call not classified
19/03/2018,672564,7,184.00,Dumpster or other outside trash receptacle fire
19/03/2018,672576,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
19/03/2018,672569,7,509.00,Other service call not classified (Public Service)
19/03/2018,672568,5,751.00,Smoke detector operated-no fire-smoke from other location
19/03/2018,672570,NULL,609.00,Good intent call not classified
19/03/2018,672573,8,111.00,Fire damaging structure and contents
19/03/2018,672578,10,514.00,Unauthorised burning
19/03/2018,672601,20,111.00,Fire damaging structure and contents
19/03/2018,672572,7,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
19/03/2018,672571,NULL,600.00,Good intent call; insuff info to classify
19/03/2018,672581,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
19/03/2018,672577,27,735.00,Smoke detector malfunction - privately monitored
19/03/2018,672579,23,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/03/2018,672574,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/03/2018,672587,4,350.00,"Extrication, rescue; insuff info to classify"
19/03/2018,672586,10,621.00,"Smoke scare, odour of smoke"
19/03/2018,672582,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/03/2018,672580,14,600.00,Good intent call; insuff info to classify
19/03/2018,672599,27,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
19/03/2018,672606,10,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/03/2018,672592,18,514.00,Unauthorised burning
19/03/2018,672583,14,151.00,Passenger vehicle fire including buses
19/03/2018,672584,9,521.00,Assist police or other governmental agency
19/03/2018,672589,7,701.00,Manual control point or break glass alarm activated
19/03/2018,672655,18,163.00,Grass fire (more than one hectare)
19/03/2018,672585,23,621.00,"Smoke scare, odour of smoke"
19/03/2018,672593,8,621.00,"Smoke scare, odour of smoke"
19/03/2018,672588,14,413.00,Oil or other combustible liquid spill
19/03/2018,672590,23,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
19/03/2018,672591,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
19/03/2018,672594,8,321.00,"EMS call, excluding vehicle accident with injury"
19/03/2018,672598,14,352.00,Vehicle accident-no injuries
19/03/2018,672596,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/03/2018,672595,2,331.00,Lock-in
19/03/2018,672604,5,921.00,Dispatched and cancelled en-route
19/03/2018,672600,8,609.00,Good intent call not classified
19/03/2018,672603,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/03/2018,672602,8,173.20,Small grass fire (One hectare or less)
19/03/2018,672613,5,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/03/2018,672605,5,732.00,Smoke detector malfunction - monitored by fire service
19/03/2018,672679,17,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/03/2018,672607,7,352.00,Vehicle accident-no injuries
19/03/2018,672612,8,621.00,"Smoke scare, odour of smoke"
19/03/2018,672609,14,709.00,False alarm or false call not classified
19/03/2018,672608,24,173.20,Small grass fire (One hectare or less)
19/03/2018,672616,24,111.00,Fire damaging structure and contents
19/03/2018,672622,5,709.00,False alarm or false call not classified
19/03/2018,1079632,5,921.00,Dispatched and cancelled en-route
19/03/2018,672611,7,732.00,Smoke detector malfunction - monitored by fire service
19/03/2018,672614,14,352.00,Vehicle accident-no injuries
19/03/2018,672610,8,331.00,Lock-in
19/03/2018,672615,8,189.00,Outside refuse fire not classified
19/03/2018,672619,8,609.00,Good intent call not classified
19/03/2018,672618,14,111.00,Fire damaging structure and contents
19/03/2018,672620,12,354.20,"Extrication of victim(s) from mechanical equipment eg industrial, domestic and farm accidents"
19/03/2018,672617,8,625.00,"Barbecue, hangi"
19/03/2018,672624,8,701.00,Manual control point or break glass alarm activated
19/03/2018,672633,15,151.00,Passenger vehicle fire including buses
19/03/2018,672626,NULL,523.13,Mutual Aid Given - MFB
19/03/2018,672748,8,163.00,Grass fire (more than one hectare)
19/03/2018,672623,10,765.00,Alarm activation due to workmen or occupier activities
19/03/2018,1079587,4,901.00,"Cover assignment, standby at fire station"
19/03/2018,672625,13,742.00,Smoke detector malfunction - local
19/03/2018,672649,22,352.10,Vehicle accident-with injuries
19/03/2018,672632,14,621.00,"Smoke scare, odour of smoke"
19/03/2018,672628,2,332.30,Lock-out
19/03/2018,672634,17,151.00,Passenger vehicle fire including buses
19/03/2018,672630,8,352.00,Vehicle accident-no injuries
19/03/2018,672639,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/03/2018,672629,24,711.00,"Malicious, mischievous false alarm"
19/03/2018,672652,15,151.00,Passenger vehicle fire including buses
19/03/2018,672647,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
19/03/2018,672631,8,514.00,Unauthorised burning
19/03/2018,672635,2,139.23,Gas Bottle Fire
19/03/2018,672637,8,313.30,Medical assistance
19/03/2018,672636,27,621.00,"Smoke scare, odour of smoke"
19/03/2018,672641,14,184.00,Dumpster or other outside trash receptacle fire
19/03/2018,672640,8,751.00,Smoke detector operated-no fire-smoke from other location
19/03/2018,672642,15,332.30,Lock-out
19/03/2018,672645,7,756.00,Cooking fumes - toast or foodstuffs etc
19/03/2018,672643,15,173.20,Small grass fire (One hectare or less)
19/03/2018,672644,8,135.00,Fence fire
19/03/2018,672651,8,435.00,Power line down
19/03/2018,672646,8,621.00,"Smoke scare, odour of smoke"
19/03/2018,672846,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/03/2018,672648,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
19/03/2018,672801,15,173.20,Small grass fire (One hectare or less)
19/03/2018,672664,12,351.00,Extrications of victim(s) from mobile property
19/03/2018,672650,22,624.00,Controlled burning
19/03/2018,672656,7,301.30,Animal Rescue
19/03/2018,672661,14,514.00,Unauthorised burning
19/03/2018,672668,8,430.00,Heat related and electrical; insuff info to classify
19/03/2018,672653,14,113.00,Fire damaging contents only
19/03/2018,672665,13,621.00,"Smoke scare, odour of smoke"
19/03/2018,672654,NULL,523.13,Mutual Aid Given - MFB
19/03/2018,672662,8,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
19/03/2018,672657,20,621.00,"Smoke scare, odour of smoke"
19/03/2018,672659,15,514.00,Unauthorised burning
19/03/2018,672682,9,151.00,Passenger vehicle fire including buses
19/03/2018,672660,14,321.00,"EMS call, excluding vehicle accident with injury"
19/03/2018,672658,8,321.00,"EMS call, excluding vehicle accident with injury"
19/03/2018,672667,8,436.00,"Arcing, shorted electrical equipment"
19/03/2018,672663,8,436.00,"Arcing, shorted electrical equipment"
19/03/2018,672666,2,436.00,"Arcing, shorted electrical equipment"
19/03/2018,672671,17,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
19/03/2018,672672,10,181.00,"Abandoned outside rubbish, refuse or waste fire"
19/03/2018,672670,8,113.00,Fire damaging contents only
19/03/2018,672673,27,172.30,Scrub or bush and grass mixture fire (one hectare or less)
19/03/2018,672669,27,609.00,Good intent call not classified
19/03/2018,672683,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
19/03/2018,672674,8,621.00,"Smoke scare, odour of smoke"
19/03/2018,672675,18,625.00,"Barbecue, hangi"
19/03/2018,672676,24,151.00,Passenger vehicle fire including buses
19/03/2018,672677,6,436.00,"Arcing, shorted electrical equipment"
20/03/2018,672680,12,112.00,Fire damaging structure only
20/03/2018,672681,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/03/2018,672684,16,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
20/03/2018,672678,14,771.00,Fire indicator panel not activated - ASE not activated
20/03/2018,672685,13,521.00,Assist police or other governmental agency
20/03/2018,672686,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/03/2018,672688,13,732.00,Smoke detector malfunction - monitored by fire service
20/03/2018,672687,8,352.00,Vehicle accident-no injuries
20/03/2018,672690,8,733.00,Heat detector malfunction - monitored by fire service
20/03/2018,672693,20,173.20,Small grass fire (One hectare or less)
20/03/2018,672691,8,151.00,Passenger vehicle fire including buses
20/03/2018,672689,22,509.00,Other service call not classified (Public Service)
20/03/2018,672692,14,151.00,Passenger vehicle fire including buses
20/03/2018,672695,8,111.00,Fire damaging structure and contents
20/03/2018,672701,13,151.00,Passenger vehicle fire including buses
20/03/2018,672697,8,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2018,672696,8,511.00,Water removal
20/03/2018,672694,2,703.30,Alarm operated due to normal weather condition - open windows/doors - avoidable
20/03/2018,672699,9,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/03/2018,672698,8,352.00,Vehicle accident-no injuries
20/03/2018,672702,8,436.00,"Arcing, shorted electrical equipment"
20/03/2018,672712,2,151.00,Passenger vehicle fire including buses
20/03/2018,672703,14,111.00,Fire damaging structure and contents
20/03/2018,672706,23,352.10,Vehicle accident-with injuries
20/03/2018,672704,22,768.00,"Alarm activation due to steam, sauna, steam room"
20/03/2018,672727,9,352.10,Vehicle accident-with injuries
20/03/2018,672719,18,173.20,Small grass fire (One hectare or less)
20/03/2018,672708,15,352.00,Vehicle accident-no injuries
20/03/2018,672710,8,352.00,Vehicle accident-no injuries
20/03/2018,672707,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/03/2018,672709,13,735.00,Smoke detector malfunction - privately monitored
20/03/2018,672714,8,521.00,Assist police or other governmental agency
20/03/2018,672730,13,352.00,Vehicle accident-no injuries
20/03/2018,672721,6,756.00,Cooking fumes - toast or foodstuffs etc
20/03/2018,672715,5,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/03/2018,672713,8,0.00,Type of incident undetermined
20/03/2018,672720,15,352.00,Vehicle accident-no injuries
20/03/2018,672718,7,435.00,Power line down
20/03/2018,672716,18,742.00,Smoke detector malfunction - local
20/03/2018,672732,17,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
20/03/2018,672725,8,352.00,Vehicle accident-no injuries
20/03/2018,672722,23,732.00,Smoke detector malfunction - monitored by fire service
20/03/2018,672724,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/03/2018,672717,8,352.00,Vehicle accident-no injuries
20/03/2018,672733,12,179.00,Vegetation or other outside fire (One hectare or less) not classified
20/03/2018,672747,6,NULL,NULL
20/03/2018,672728,14,331.00,Lock-in
20/03/2018,672729,22,711.00,"Malicious, mischievous false alarm"
20/03/2018,672731,8,331.00,Lock-in
20/03/2018,672736,8,514.00,Unauthorised burning
20/03/2018,672737,12,350.00,"Extrication, rescue; insuff info to classify"
20/03/2018,672739,9,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/03/2018,672734,22,514.00,Unauthorised burning
20/03/2018,672743,9,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/03/2018,672738,23,765.00,Alarm activation due to workmen or occupier activities
20/03/2018,672735,8,352.00,Vehicle accident-no injuries
20/03/2018,672751,8,401.00,Suspicious package or unknown substance
20/03/2018,672742,14,762.00,Accidential operation of alarm
20/03/2018,672770,12,111.00,Fire damaging structure and contents
20/03/2018,672740,8,624.00,Controlled burning
20/03/2018,672741,5,110.00,Building fire; insuff info to classify
20/03/2018,672744,14,331.00,Lock-in
20/03/2018,672758,2,151.00,Passenger vehicle fire including buses
20/03/2018,672746,15,151.00,Passenger vehicle fire including buses
20/03/2018,672745,7,331.00,Lock-in
20/03/2018,672750,14,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
20/03/2018,672764,14,179.00,Vegetation or other outside fire (One hectare or less) not classified
20/03/2018,672749,14,151.00,Passenger vehicle fire including buses
20/03/2018,672752,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/03/2018,672753,24,732.00,Smoke detector malfunction - monitored by fire service
20/03/2018,672762,7,529.00,"Assist other agencies, not classified"
20/03/2018,672754,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/03/2018,672756,22,139.00,Special structure or outside equipment fire not classified
20/03/2018,672757,9,921.00,Dispatched and cancelled en-route
20/03/2018,672755,8,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2018,672759,8,621.00,"Smoke scare, odour of smoke"
20/03/2018,672763,6,NULL,NULL
20/03/2018,672761,8,111.00,Fire damaging structure and contents
20/03/2018,672760,12,621.00,"Smoke scare, odour of smoke"
20/03/2018,672766,14,331.00,Lock-in
20/03/2018,672765,27,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/03/2018,672768,15,352.10,Vehicle accident-with injuries
20/03/2018,672769,11,921.00,Dispatched and cancelled en-route
20/03/2018,672773,8,735.00,Smoke detector malfunction - privately monitored
20/03/2018,672772,9,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/03/2018,672767,14,509.00,Other service call not classified (Public Service)
20/03/2018,672780,8,352.10,Vehicle accident-with injuries
20/03/2018,672775,14,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2018,672774,7,732.00,Smoke detector malfunction - monitored by fire service
20/03/2018,672771,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/03/2018,672777,15,621.00,"Smoke scare, odour of smoke"
20/03/2018,672776,15,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
20/03/2018,672778,14,732.00,Smoke detector malfunction - monitored by fire service
20/03/2018,672784,8,509.00,Other service call not classified (Public Service)
20/03/2018,672804,6,NULL,NULL
20/03/2018,672788,15,111.00,Fire damaging structure and contents
20/03/2018,672783,18,112.00,Fire damaging structure only
20/03/2018,672800,8,111.00,Fire damaging structure and contents
20/03/2018,672786,8,170.00,Vegetation or other outside fire (One hectare or less); insuff info to classify
20/03/2018,672779,5,176.30,"Cultivated trees or nursery stock fire, including hedges (one hectare or less)"
20/03/2018,672782,2,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/03/2018,672781,2,621.00,"Smoke scare, odour of smoke"
20/03/2018,672787,8,770.00,Fire indicator panel; insuff info to classify
20/03/2018,672818,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/03/2018,672785,5,413.00,Oil or other combustible liquid spill
20/03/2018,672816,2,352.10,Vehicle accident-with injuries
20/03/2018,672796,22,352.10,Vehicle accident-with injuries
20/03/2018,672791,8,352.10,Vehicle accident-with injuries
20/03/2018,672789,15,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
20/03/2018,672793,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/03/2018,672790,15,352.10,Vehicle accident-with injuries
20/03/2018,672792,13,711.00,"Malicious, mischievous false alarm"
20/03/2018,672798,8,514.00,Unauthorised burning
20/03/2018,672794,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/03/2018,672795,13,514.00,Unauthorised burning
20/03/2018,672799,13,412.00,"Odour or gas, gas leak, (domestic or LPG)"
20/03/2018,672807,13,352.10,Vehicle accident-with injuries
20/03/2018,672797,14,109.00,Fire or explosion not classified
20/03/2018,672802,4,752.00,Heat detector operated-no fire-heat from other location
20/03/2018,672812,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
20/03/2018,1079563,13,901.00,"Cover assignment, standby at fire station"
20/03/2018,672803,13,352.10,Vehicle accident-with injuries
20/03/2018,672805,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/03/2018,672808,8,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2018,672806,9,514.00,Unauthorised burning
20/03/2018,673097,6,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/03/2018,672813,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
20/03/2018,672809,2,625.00,"Barbecue, hangi"
20/03/2018,672825,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
20/03/2018,672821,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
20/03/2018,672814,14,751.00,Smoke detector operated-no fire-smoke from other location
20/03/2018,672810,8,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2018,672811,8,621.00,"Smoke scare, odour of smoke"
20/03/2018,672815,27,621.00,"Smoke scare, odour of smoke"
20/03/2018,672832,9,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/03/2018,672817,8,625.00,"Barbecue, hangi"
20/03/2018,672823,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
20/03/2018,672820,24,189.00,Outside refuse fire not classified
20/03/2018,672819,14,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
20/03/2018,672830,18,179.00,Vegetation or other outside fire (One hectare or less) not classified
20/03/2018,672824,8,621.00,"Smoke scare, odour of smoke"
20/03/2018,672822,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
20/03/2018,672829,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
20/03/2018,672826,2,625.00,"Barbecue, hangi"
20/03/2018,672827,8,120.00,Fire in building confined within non-combustible container with no other flame damage; insuff info to classify
20/03/2018,672828,14,321.00,"EMS call, excluding vehicle accident with injury"
20/03/2018,672833,7,511.00,Water removal
20/03/2018,672834,8,751.00,Smoke detector operated-no fire-smoke from other location
20/03/2018,672831,8,113.00,Fire damaging contents only
20/03/2018,672835,14,751.00,Smoke detector operated-no fire-smoke from other location
21/03/2018,672836,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/03/2018,1079570,22,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2018,672837,14,352.00,Vehicle accident-no injuries
21/03/2018,672907,8,111.00,Fire damaging structure and contents
21/03/2018,672838,14,709.00,False alarm or false call not classified
21/03/2018,1079569,24,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/03/2018,1079617,27,NULL,NULL
21/03/2018,1079618,15,173.20,Small grass fire (One hectare or less)
21/03/2018,672839,14,151.00,Passenger vehicle fire including buses
21/03/2018,672840,14,352.00,Vehicle accident-no injuries
21/03/2018,672841,8,737.00,Fire indicator panel in normal condition on arrival
21/03/2018,672842,8,621.00,"Smoke scare, odour of smoke"
21/03/2018,1079565,8,921.00,Dispatched and cancelled en-route
21/03/2018,1079596,8,435.00,Power line down
21/03/2018,672844,8,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2018,672853,22,352.10,Vehicle accident-with injuries
21/03/2018,672845,8,765.00,Alarm activation due to workmen or occupier activities
21/03/2018,672849,9,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/03/2018,672847,8,100.00,Fire or Explosion; insuff info to classify
21/03/2018,672848,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/03/2018,672850,8,732.00,Smoke detector malfunction - monitored by fire service
21/03/2018,672851,8,514.00,Unauthorised burning
21/03/2018,672854,NULL,523.13,Mutual Aid Given - MFB
21/03/2018,672852,15,758.00,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
21/03/2018,672855,7,151.00,Passenger vehicle fire including buses
21/03/2018,672856,15,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2018,672857,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/03/2018,672881,22,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/03/2018,672862,10,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/03/2018,672860,8,621.00,"Smoke scare, odour of smoke"
21/03/2018,672859,14,756.00,Cooking fumes - toast or foodstuffs etc
21/03/2018,672858,5,350.00,"Extrication, rescue; insuff info to classify"
21/03/2018,672866,2,352.00,Vehicle accident-no injuries
21/03/2018,672861,8,621.00,"Smoke scare, odour of smoke"
21/03/2018,672863,8,756.00,Cooking fumes - toast or foodstuffs etc
21/03/2018,672864,13,121.00,"Foodstuffs burnt, confined to cooking equipment"
21/03/2018,672865,5,621.00,"Smoke scare, odour of smoke"
21/03/2018,672867,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2018,672870,NULL,700.00,False alarm or false call; insuff info to classify
21/03/2018,672868,14,765.00,Alarm activation due to workmen or occupier activities
21/03/2018,672879,8,435.00,Power line down
21/03/2018,672961,15,350.00,"Extrication, rescue; insuff info to classify"
21/03/2018,672869,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/03/2018,672871,13,112.00,Fire damaging structure only
21/03/2018,672872,2,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/03/2018,672875,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2018,672880,9,435.00,Power line down
21/03/2018,672873,7,331.00,Lock-in
21/03/2018,672876,16,756.00,Cooking fumes - toast or foodstuffs etc
21/03/2018,672874,15,756.00,Cooking fumes - toast or foodstuffs etc
21/03/2018,672878,15,331.00,Lock-in
21/03/2018,672890,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/03/2018,672882,8,435.00,Power line down
21/03/2018,672885,NULL,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/03/2018,672884,NULL,732.00,Smoke detector malfunction - monitored by fire service
21/03/2018,672887,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2018,672904,12,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2018,672891,14,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
21/03/2018,672883,8,331.00,Lock-in
21/03/2018,672889,15,621.00,"Smoke scare, odour of smoke"
21/03/2018,672886,8,163.00,Grass fire (more than one hectare)
21/03/2018,673032,9,162.00,Scrub or bush and grass mixture fire (more than one hectare)
21/03/2018,672902,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/03/2018,1079576,8,523.33,Mutual Aid Given - SES
21/03/2018,672888,15,211.00,Overpressure rupture of pipe or pipeline; steam
21/03/2018,672898,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/03/2018,672897,8,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
21/03/2018,672893,8,773.00,Fire indicator panel not activated - ASE or PPU activated
21/03/2018,672895,8,756.00,Cooking fumes - toast or foodstuffs etc
21/03/2018,672892,8,737.00,Fire indicator panel in normal condition on arrival
21/03/2018,672894,2,313.30,Medical assistance
21/03/2018,672903,5,514.00,Unauthorised burning
21/03/2018,672899,8,352.10,Vehicle accident-with injuries
21/03/2018,672901,13,621.00,"Smoke scare, odour of smoke"
21/03/2018,672900,14,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2018,672917,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2018,673021,5,111.00,Fire damaging structure and contents
21/03/2018,672912,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/03/2018,672906,8,413.00,Oil or other combustible liquid spill
21/03/2018,672911,8,352.10,Vehicle accident-with injuries
21/03/2018,672910,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/03/2018,672908,2,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
21/03/2018,672913,8,184.00,Dumpster or other outside trash receptacle fire
21/03/2018,672909,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/03/2018,672923,20,163.00,Grass fire (more than one hectare)
21/03/2018,672921,6,435.00,Power line down
21/03/2018,672914,27,112.00,Fire damaging structure only
21/03/2018,672924,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/03/2018,672916,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/03/2018,672920,14,151.00,Passenger vehicle fire including buses
21/03/2018,672915,13,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/03/2018,1079573,15,509.00,Other service call not classified (Public Service)
21/03/2018,672922,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/03/2018,672918,14,331.00,Lock-in
21/03/2018,672926,6,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2018,672954,8,111.00,Fire damaging structure and contents
21/03/2018,672919,2,331.00,Lock-in
21/03/2018,672925,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/03/2018,672937,8,352.00,Vehicle accident-no injuries
21/03/2018,672930,13,621.00,"Smoke scare, odour of smoke"
21/03/2018,672929,5,621.00,"Smoke scare, odour of smoke"
21/03/2018,672938,20,352.10,Vehicle accident-with injuries
21/03/2018,672927,14,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2018,672928,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2018,672933,14,709.00,False alarm or false call not classified
21/03/2018,672932,8,184.00,Dumpster or other outside trash receptacle fire
21/03/2018,672934,14,352.00,Vehicle accident-no injuries
21/03/2018,672942,15,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/03/2018,672936,NULL,600.00,Good intent call; insuff info to classify
21/03/2018,672947,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2018,672939,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/03/2018,672945,10,521.00,Assist police or other governmental agency
21/03/2018,672935,18,184.00,Dumpster or other outside trash receptacle fire
21/03/2018,672940,8,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
21/03/2018,672946,NULL,513.00,Smoke or odour removal
21/03/2018,672941,7,756.00,Cooking fumes - toast or foodstuffs etc
21/03/2018,672944,8,625.00,"Barbecue, hangi"
21/03/2018,672949,2,751.00,Smoke detector operated-no fire-smoke from other location
21/03/2018,672943,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/03/2018,1079572,20,624.00,Controlled burning
21/03/2018,672951,14,509.00,Other service call not classified (Public Service)
21/03/2018,672948,13,751.00,Smoke detector operated-no fire-smoke from other location
21/03/2018,672956,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2018,672957,22,754.30,Detector operated - no fire - internal/within same floor/compartment/smoke/heat
21/03/2018,672958,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2018,672950,7,751.00,Smoke detector operated-no fire-smoke from other location
21/03/2018,672959,6,514.00,Unauthorised burning
21/03/2018,672952,20,621.00,"Smoke scare, odour of smoke"
21/03/2018,672953,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/03/2018,672955,22,621.00,"Smoke scare, odour of smoke"
21/03/2018,672967,9,624.00,Controlled burning
